DateOfArrivalAtBIP,BorderInspectionPost,EntryBIPCountry,ConsigneeCountry,ImporterCountry,CountryofOrigin,CommodityGroup,CommodityCode,Species,Temperature,TranshipmentBIPCountry,TranshipmentBIP,TranshipmentTo3rdCountry,To3rdCountry,TransitExitBIP,ForReImport,ForInternalMarket,DateofDeclaration,YearofDeclaration,QuarterofDeclaration,MonthofDeclaration,DayofDeclaration,DocumentaryCheck,IdentityCheck,TotalGrossWeightKg,PhysicalCheck,LaboratoryTestsPerformed,LaboratoryTestsMotivation,LaboratoryTestConclusion,LaboratoryTestTranslation,AcceptableforInternal Market,Notacceptable,RefusalReasonCodeList,DateofDecision,YearofDecision,QuarterofDecision,MonthofDecision,DayofDecision,TotalNetWeightkg
2019-10-29,Heathrow,United Kingdom,United Kingdom,United Kingdom,Australia,Bovine meat and bovine meat products,20130,Bos Taurus,Chilled,-,/,-,-,/,No,Human Consumption,2019-10-30,2019,Q4,10,30,Satisfactory,Satisfactory,1479,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-30,2019,Q4,October,30,1390
2019-10-11,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,India,Fishery products,3038990,Parupeneus Indicus,Frozen,-,/,-,-,/,No,Human Consumption,2019-10-08,2019,Q4,10,8,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-14,2019,Q4,October,14,0
2019-10-11,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,India,Fishery products,3038990,Stolephorus Commersonnii,Frozen,-,/,-,-,/,No,Human Consumption,2019-10-08,2019,Q4,10,8,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-14,2019,Q4,October,14,0
2019-10-11,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,India,Fishery products,3074940,Loligo Spp,Frozen,-,/,-,-,/,No,Human Consumption,2019-10-08,2019,Q4,10,8,Satisfactory,Satisfactory,23397,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-14,2019,Q4,October,14,21270
2019-10-11,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,India,Fishery products,3075200,Octopus Membranaceus,Frozen,-,/,-,-,/,No,Human Consumption,2019-10-08,2019,Q4,10,8,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-14,2019,Q4,October,14,0
2019-09-20,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,Pakistan,Animal feed,5119110,Pesca,Ambient,-,/,-,-,/,No,Other,2019-10-01,2019,Q4,10,1,-,-,6300,-,-,-,-,-,-,-,-,,2019,Q4,,,6000
2019-09-20,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,Pakistan,Animal feed,5119110,Pesca,Ambient,-,/,-,-,/,No,Human Consumption,2019-10-07,2019,Q4,10,7,Satisfactory,Satisfactory,6300,Satisfactory,Yes,Suspicion,Not Satisfactory,Salmonella spp.,-,-,-,2019-11-18,2019,Q4,November,18,6000
2019-10-06,Manchester,United Kingdom,United Kingdom,United Kingdom,United States,Semen,5111000,Bos Taurus,-,-,/,-,-,/,No,Other,2019-10-03,2019,Q4,10,3,Satisfactory,Satisfactory,163,Not Done,No,-,-,-,Other,-,-,2019-10-07,2019,Q4,October,7,4
2019-10-17,Manchester,United Kingdom,United Kingdom,United Kingdom,United States,Semen,5111000,Bos Taurus,-,-,/,-,-,/,No,Other,2019-10-15,2019,Q4,10,15,Satisfactory,Satisfactory,82,Not Done,No,-,-,-,Other,-,-,2019-10-21,2019,Q4,October,21,2
2019-10-26,Manchester,United Kingdom,United Kingdom,United Kingdom,United States,Semen,5111000,Bos Taurus,-,-,/,-,-,/,No,Other,2019-10-24,2019,Q4,10,24,Satisfactory,Satisfactory,82,Not Done,No,-,-,-,Other,-,-,2019-10-28,2019,Q4,October,28,2
2019-10-21,Heathrow,United Kingdom,United Kingdom,United Kingdom,Ghana,Snails other than sea snails,3076000,Gasteropoda,Ambient,-,/,-,-,/,No,Human Consumption,2019-10-23,2019,Q4,10,23,Satisfactory,Satisfactory,625,Satisfactory,No,-,-,-,Human Consumption,-,-,2019-10-23,2019,Q4,October,23,625
2019-10-03,London Gateway,United Kingdom,United Kingdom,United Kingdom,Peru,Fishery products,3079200,Argopecten Purpuratus,Frozen,-,/,-,-,/,No,Human Consumption,2019-10-01,2019,Q4,10,1,Satisfactory,Satisfactory,22890,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-04,2019,Q4,October,4,17500
2019-09-13,Stansted,United Kingdom,United Kingdom,United Kingdom,United States,Bovine meat and bovine meat products,160250,Bos Spp,Chilled,-,/,-,-,/,No,Human Consumption,2019-10-02,2019,Q4,10,2,Not satisfactory,Satisfactory,34,Not Done,No,-,-,-,-,2. Destruction,1. Absence/Invalid Certificate,2019-10-02,2019,Q4,October,2,6
2019-09-13,Stansted,United Kingdom,United Kingdom,United Kingdom,United States,Bovine meat and bovine meat products,160250,Bos Spp,Chilled,-,/,-,-,/,No,Human Consumption,2019-10-02,2019,Q4,10,2,Not satisfactory,Satisfactory,0,Not Done,No,-,-,-,-,2. Destruction,3. Non Approved Establishment,2019-10-02,2019,Q4,October,2,0
2019-09-13,Stansted,United Kingdom,United Kingdom,United Kingdom,United States,Meat,160220,Aves,Chilled,-,/,-,-,/,No,Human Consumption,2019-10-02,2019,Q4,10,2,Not satisfactory,Satisfactory,0,Not Done,No,-,-,-,-,2. Destruction,1. Absence/Invalid Certificate,2019-10-02,2019,Q4,October,2,0
2019-09-13,Stansted,United Kingdom,United Kingdom,United Kingdom,United States,Meat,160220,Aves,Chilled,-,/,-,-,/,No,Human Consumption,2019-10-02,2019,Q4,10,2,Not satisfactory,Satisfactory,0,Not Done,No,-,-,-,-,2. Destruction,3. Non Approved Establishment,2019-10-02,2019,Q4,October,2,0
2019-10-08,Heathrow,United Kingdom,United Kingdom,United Kingdom,Canada,Fishery products,3061699,Pandalus Spp,Frozen,-,/,-,-,/,No,Human Consumption,2019-10-04,2019,Q4,10,4,Satisfactory,Satisfactory,585,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-08,2019,Q4,October,8,468
2019-08-23,"Felixstowe, P",United Kingdom,Latvia,Latvia,Turkey,"Preparations of cereals, flour, starch or milk",1905,/,Frozen,-,/,-,-,/,No,Human Consumption,2019-10-07,2019,Q4,10,7,Satisfactory,Satisfactory,5490,Satisfactory,No,-,-,-,Human Consumption,-,-,2019-10-07,2019,Q4,October,7,3996
2019-08-02,"Felixstowe, P",United Kingdom,Latvia,Latvia,Turkey,"Preparations of cereals, flour, starch or milk",1905,/,Frozen,-,/,-,-,/,No,Human Consumption,2019-10-08,2019,Q4,10,8,Satisfactory,Satisfactory,5330,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-08,2019,Q4,October,8,3726
2019-08-07,"Felixstowe, P",United Kingdom,Latvia,Latvia,Turkey,"Preparations of cereals, flour, starch or milk",1905,/,Frozen,-,/,-,-,/,No,Human Consumption,2019-10-07,2019,Q4,10,7,Satisfactory,Satisfactory,6100,Satisfactory,No,-,-,-,Human Consumption,-,-,2019-10-08,2019,Q4,October,8,4158
2019-10-15,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-10-03,2019,Q4,10,3,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-15,2019,Q4,October,15,0
2019-10-15,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-10-03,2019,Q4,10,3,Satisfactory,Satisfactory,20253,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-15,2019,Q4,October,15,19149
2019-10-10,"Tilbury, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044310,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-10-14,2019,Q4,10,14,Satisfactory,Satisfactory,15769,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-15,2019,Q4,October,15,15112
2019-10-03,Heathrow,United Kingdom,Netherlands,Netherlands,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-10-02,2019,Q4,10,2,Satisfactory,Satisfactory,1049,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-03,2019,Q4,October,3,941
2019-10-07,Heathrow,United Kingdom,Germany,Germany,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-10-07,2019,Q4,10,7,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-07,2019,Q4,October,7,0
2019-10-07,Heathrow,United Kingdom,Germany,Germany,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-10-07,2019,Q4,10,7,Satisfactory,Satisfactory,5107,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-07,2019,Q4,October,7,4807
2019-10-15,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-10-07,2019,Q4,10,7,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-16,2019,Q4,October,16,0
2019-10-15,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-10-07,2019,Q4,10,7,Satisfactory,Satisfactory,11179,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-16,2019,Q4,October,16,10541
2019-10-22,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-10-10,2019,Q4,10,10,Satisfactory,Satisfactory,12682,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-23,2019,Q4,October,23,11984
2019-10-22,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-10-10,2019,Q4,10,10,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-23,2019,Q4,October,23,0
2019-10-22,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-10-10,2019,Q4,10,10,Satisfactory,Satisfactory,12720,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-22,2019,Q4,October,22,11960
2019-10-22,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-10-10,2019,Q4,10,10,Satisfactory,Satisfactory,13770,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-22,2019,Q4,October,22,13007
2019-10-22,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-10-10,2019,Q4,10,10,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-22,2019,Q4,October,22,0
2019-10-23,London Gateway,United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044310,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-10-10,2019,Q4,10,10,Satisfactory,Satisfactory,24007,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-28,2019,Q4,October,28,23023
2019-10-10,Heathrow,United Kingdom,Netherlands,Netherlands,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-10-10,2019,Q4,10,10,Satisfactory,Satisfactory,1296,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-10,2019,Q4,October,10,1196
2019-10-10,Heathrow,United Kingdom,Netherlands,Netherlands,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-10-10,2019,Q4,10,10,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-10,2019,Q4,October,10,0
2019-10-14,Heathrow,United Kingdom,Netherlands,Netherlands,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-10-14,2019,Q4,10,14,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-14,2019,Q4,October,14,0
2019-10-14,Heathrow,United Kingdom,Netherlands,Netherlands,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-10-14,2019,Q4,10,14,Satisfactory,Satisfactory,1499,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-14,2019,Q4,October,14,1381
2019-10-14,Heathrow,United Kingdom,Germany,Germany,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-10-14,2019,Q4,10,14,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-14,2019,Q4,October,14,0
2019-10-14,Heathrow,United Kingdom,Germany,Germany,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-10-14,2019,Q4,10,14,Satisfactory,Satisfactory,2024,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-14,2019,Q4,October,14,1872
2019-10-21,Heathrow,United Kingdom,Germany,Germany,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-10-20,2019,Q4,10,20,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-21,2019,Q4,October,21,0
2019-10-21,Heathrow,United Kingdom,Germany,Germany,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-10-20,2019,Q4,10,20,Satisfactory,Satisfactory,5546,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-21,2019,Q4,October,21,5226
2019-10-22,Heathrow,United Kingdom,Netherlands,Netherlands,New Zealand,Bovine meat and bovine meat products,20130,Bos Taurus,Chilled,-,/,-,-,/,No,Human Consumption,2019-10-22,2019,Q4,10,22,Satisfactory,Satisfactory,1247,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-22,2019,Q4,October,22,1176
2019-10-29,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-10-22,2019,Q4,10,22,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-31,2019,Q4,October,31,0
2019-10-29,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-10-22,2019,Q4,10,22,Satisfactory,Satisfactory,10855,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-31,2019,Q4,October,31,10206
2019-11-04,London Gateway,United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-10-30,2019,Q4,10,30,Satisfactory,Satisfactory,13898,Not Done,No,-,-,-,Human Consumption,-,-,2019-11-05,2019,Q4,November,5,13158
2019-11-04,London Gateway,United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-10-30,2019,Q4,10,30,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-11-05,2019,Q4,November,5,0
2019-11-06,London Gateway,United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044290,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-10-28,2019,Q4,10,28,Satisfactory,Satisfactory,13380,Not Done,No,-,-,-,Human Consumption,-,-,2019-11-07,2019,Q4,November,7,12811
2019-11-06,London Gateway,United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep or goats meat and sheep or goats meat products,2069099,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-10-28,2019,Q4,10,28,Satisfactory,Satisfactory,19019,Not Done,No,-,-,-,Human Consumption,-,-,2019-11-07,2019,Q4,November,7,18605
2019-10-29,Heathrow,United Kingdom,Germany,Germany,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-10-29,2019,Q4,10,29,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-29,2019,Q4,October,29,0
2019-10-29,Heathrow,United Kingdom,Germany,Germany,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-10-29,2019,Q4,10,29,Satisfactory,Satisfactory,3008,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-29,2019,Q4,October,29,2779
2019-11-11,London Gateway,United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-10-29,2019,Q4,10,29,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-11-12,2019,Q4,November,12,0
2019-11-11,London Gateway,United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-10-29,2019,Q4,10,29,Satisfactory,Satisfactory,24614,Not Done,No,-,-,-,Human Consumption,-,-,2019-11-12,2019,Q4,November,12,23289
2019-11-12,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044310,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-10-29,2019,Q4,10,29,Satisfactory,Satisfactory,15131,Not Done,No,-,-,-,Human Consumption,-,-,2019-11-13,2019,Q4,November,13,14497
2019-11-12,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-10-29,2019,Q4,10,29,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-11-13,2019,Q4,November,13,0
2019-11-12,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-10-29,2019,Q4,10,29,Satisfactory,Satisfactory,12283,Not Done,No,-,-,-,Human Consumption,-,-,2019-11-13,2019,Q4,November,13,11512
2019-11-05,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Pakistan,Fishery products,3035990,Pampus Spp,Frozen,-,/,-,-,/,No,Human Consumption,2019-10-30,2019,Q4,10,30,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-11-14,2019,Q4,November,14,0
2019-11-05,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Pakistan,Fishery products,3038910,Bagarius Spp,Frozen,-,/,-,-,/,No,Human Consumption,2019-10-30,2019,Q4,10,30,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-11-14,2019,Q4,November,14,0
2019-11-05,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Pakistan,Fishery products,3038910,Mystus Spp,Frozen,-,/,-,-,/,No,Human Consumption,2019-10-30,2019,Q4,10,30,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-11-14,2019,Q4,November,14,0
2019-11-05,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Pakistan,Fishery products,3038910,Notopterus Spp,Frozen,-,/,-,-,/,No,Human Consumption,2019-10-30,2019,Q4,10,30,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-11-14,2019,Q4,November,14,0
2019-11-05,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Pakistan,Fishery products,3038910,Wallago Attu,Frozen,-,/,-,-,/,No,Human Consumption,2019-10-30,2019,Q4,10,30,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-11-14,2019,Q4,November,14,0
2019-11-05,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Pakistan,Fishery products,3038990,Seriola Lalandi,Frozen,-,/,-,-,/,No,Human Consumption,2019-10-30,2019,Q4,10,30,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-11-14,2019,Q4,November,14,0
2019-11-05,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Pakistan,Fishery products,3038990,Sphyraena Jello,Frozen,-,/,-,-,/,No,Human Consumption,2019-10-30,2019,Q4,10,30,Satisfactory,Satisfactory,23650,Not Done,No,-,-,-,Human Consumption,-,-,2019-11-14,2019,Q4,November,14,22193
2019-10-11,Grimsby - Immingham PHA - NELC,United Kingdom,United Kingdom,United Kingdom,Viet Nam,Fishery products,3046200,Pangasius Hypophthalmus,Frozen,-,/,-,-,/,No,Human Consumption,2019-10-04,2019,Q4,10,4,Satisfactory,Satisfactory,11400,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-15,2019,Q4,October,15,9500
2019-10-16,Grimsby - Immingham PHA - NELC,United Kingdom,United Kingdom,United Kingdom,Viet Nam,Fishery products,3046200,Pangasius Hypophthalmus,Frozen,-,/,-,-,/,No,Human Consumption,2019-10-22,2019,Q4,10,22,Satisfactory,Satisfactory,26400,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-30,2019,Q4,October,30,22000
2019-11-01,Grimsby - Immingham PHA - NELC,United Kingdom,United Kingdom,United Kingdom,Viet Nam,Fishery products,16041991,Pangasius Spp,Frozen,-,/,-,-,/,No,Human Consumption,2019-10-14,2019,Q4,10,14,Satisfactory,Satisfactory,22800,Not Done,No,-,-,-,Human Consumption,-,-,2019-11-04,2019,Q4,November,4,20000
2019-10-15,Heathrow,United Kingdom,United Kingdom,United Kingdom,Viet Nam,Fishery products,16041991,Pangasius Spp,Frozen,-,/,-,-,/,No,Human Consumption,2019-10-15,2019,Q4,10,15,Satisfactory,Satisfactory,7,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-15,2019,Q4,October,15,6
2019-10-24,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Viet Nam,Fishery products,3046200,Pangasius Hypophthalmus,Frozen,-,/,-,-,/,No,Human Consumption,2019-10-16,2019,Q4,10,16,Satisfactory,Satisfactory,22260,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-26,2019,Q4,October,26,16800
2019-10-17,Manchester,United Kingdom,United Kingdom,United Kingdom,Viet Nam,Fishery products,16041991,Pangasius Spp,Frozen,-,/,-,-,/,No,Human Consumption,2019-10-17,2019,Q4,10,17,Satisfactory,Satisfactory,7,Satisfactory,No,-,-,-,Human Consumption,-,-,2019-10-17,2019,Q4,October,17,6
2019-10-24,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Viet Nam,Fishery products,3046200,Pangasius Hypophthalmus,Frozen,-,/,-,-,/,No,Human Consumption,2019-10-23,2019,Q4,10,23,Satisfactory,Satisfactory,20700,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-26,2019,Q4,October,26,16200
2019-11-08,Grimsby - Immingham PHA - NELC,United Kingdom,United Kingdom,United Kingdom,Viet Nam,Fishery products,16041991,Pangasius Spp,Frozen,-,/,-,-,/,No,Human Consumption,2019-10-23,2019,Q4,10,23,Satisfactory,Satisfactory,22800,Not Done,No,-,-,-,Human Consumption,-,-,2019-11-14,2019,Q4,November,14,20000
