DateOfArrivalAtBIP,BorderInspectionPost,EntryBIPCountry,ConsigneeCountry,ImporterCountry,CountryofOrigin,CommodityGroup,CommodityCode,Species,Temperature,TranshipmentBIPCountry,TranshipmentBIP,TranshipmentTo3rdCountry,To3rdCountry,TransitExitBIP,ForReImport,ForInternalMarket,DateofDeclaration,YearofDeclaration,QuarterofDeclaration,MonthofDeclaration,DayofDeclaration,DocumentaryCheck,IdentityCheck,TotalGrossWeightKg,PhysicalCheck,LaboratoryTestsPerformed,LaboratoryTestsMotivation,LaboratoryTestConclusion,LaboratoryTestTranslation,AcceptableforInternal Market,Notacceptable,RefusalReasonCodeList,DateofDecision,YearofDecision,QuarterofDecision,MonthofDecision,DayofDecision,TotalNetWeightkg
2019-12-10,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,India,Fishery products,3075200,Octopus Membranaceus,Frozen,-,/,-,-,/,No,Human Consumption,2019-12-09,2019,Q4,12,9,Satisfactory,Satisfactory,0,Satisfactory,No,-,-,-,Human Consumption,-,-,2019-12-17,2019,Q4,December,17,0
2019-12-18,London Gateway,United Kingdom,United Kingdom,United Kingdom,Mexico,Animal feed,230910,Ungulates,Ambient,-,/,-,-,/,No,Animal Feedingstuff,2019-12-16,2019,Q4,12,16,Satisfactory,Satisfactory,5653,Satisfactory,No,-,-,-,Animal Feedingstuff,-,-,2019-12-31,2019,Q4,December,31,5653
2019-12-23,Heathrow,United Kingdom,United Kingdom,United Kingdom,Pakistan,Animal feed,5119110,Pesca,Ambient,-,/,-,-,/,No,Human Consumption,2019-12-23,2019,Q4,12,23,Satisfactory,Satisfactory,525,Satisfactory,No,-,-,-,Human Consumption,-,-,2019-12-23,2019,Q4,December,23,500
2019-12-13,Manchester,United Kingdom,United Kingdom,United Kingdom,United States,Semen,5111000,Bos Taurus,-,-,/,-,-,/,No,Other,2019-12-11,2019,Q4,12,11,Satisfactory,Satisfactory,449,Not Done,No,-,-,-,Other,-,-,2019-12-13,2019,Q4,December,13,11
2019-12-16,Heathrow,United Kingdom,United Kingdom,United Kingdom,India,Fishery products,16052900,Metapenaeus Spp,Frozen,-,/,-,-,/,No,Human Consumption,2019-12-15,2019,Q4,12,15,Satisfactory,Not satisfactory,30,Satisfactory,No,-,-,-,-,2. Destruction,6. Id: Health Mark Error,2019-12-18,2019,Q4,December,18,12
2020-01-02,Heathrow,United Kingdom,United Kingdom,United Kingdom,India,Fishery products,16052900,Metapenaeus Spp,Frozen,-,/,-,-,/,No,Human Consumption,2019-12-31,2019,Q4,12,31,Satisfactory,Satisfactory,15,Not Done,No,-,-,-,Human Consumption,-,-,2020-01-02,2020,Q1,January,2,5
2019-12-12,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,Turkey,"Preparations of cereals, flour, starch or milk",1905,/,Frozen,-,/,-,-,/,No,Human Consumption,2019-12-09,2019,Q4,12,9,Satisfactory,Satisfactory,940,Satisfactory,No,-,-,-,Human Consumption,-,-,2019-12-17,2019,Q4,December,17,734
2019-12-02,Heathrow,United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-02,2019,Q4,12,2,Satisfactory,Satisfactory,4310,Not Done,No,-,-,-,Human Consumption,-,-,2019-12-02,2019,Q4,December,2,4056
2019-12-02,Heathrow,United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-02,2019,Q4,12,2,Satisfactory,Satisfactory,4194,Not Done,No,-,-,-,Human Consumption,-,-,2019-12-02,2019,Q4,December,2,3948
2019-12-02,Heathrow,United Kingdom,Germany,Germany,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-01,2019,Q4,12,1,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-12-02,2019,Q4,December,2,0
2019-12-02,Heathrow,United Kingdom,Germany,Germany,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-01,2019,Q4,12,1,Satisfactory,Satisfactory,3190,Not Done,No,-,-,-,Human Consumption,-,-,2019-12-02,2019,Q4,December,2,2951
2019-12-03,Heathrow,United Kingdom,Netherlands,Netherlands,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-03,2019,Q4,12,3,Satisfactory,Satisfactory,3725,Not Done,No,-,-,-,Human Consumption,-,-,2019-12-03,2019,Q4,December,3,3447
2019-12-03,Heathrow,United Kingdom,Netherlands,Netherlands,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-03,2019,Q4,12,3,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-12-03,2019,Q4,December,3,0
2019-12-05,Heathrow,United Kingdom,Netherlands,Netherlands,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-05,2019,Q4,12,5,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-12-05,2019,Q4,December,5,0
2019-12-05,Heathrow,United Kingdom,Netherlands,Netherlands,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-05,2019,Q4,12,5,Satisfactory,Satisfactory,3621,Not Done,No,-,-,-,Human Consumption,-,-,2019-12-05,2019,Q4,December,5,3328
2019-12-05,Heathrow,United Kingdom,Netherlands,Netherlands,New Zealand,Bovine meat and bovine meat products,20130,Bos Taurus,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-05,2019,Q4,12,5,Satisfactory,Satisfactory,2140,Not Done,No,-,-,-,Human Consumption,-,-,2019-12-05,2019,Q4,December,5,2022
2019-12-06,Heathrow,United Kingdom,Netherlands,Netherlands,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-06,2019,Q4,12,6,Satisfactory,Satisfactory,1323,Not Done,No,-,-,-,Human Consumption,-,-,2019-12-06,2019,Q4,December,6,1191
2019-12-07,Heathrow,United Kingdom,Netherlands,Netherlands,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-07,2019,Q4,12,7,Satisfactory,Satisfactory,4080,Not Done,No,-,-,-,Human Consumption,-,-,2019-12-08,2019,Q4,December,8,3714
2019-12-07,Heathrow,United Kingdom,Netherlands,Netherlands,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-07,2019,Q4,12,7,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-12-08,2019,Q4,December,8,0
2019-12-09,Heathrow,United Kingdom,Netherlands,Netherlands,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-08,2019,Q4,12,8,Satisfactory,Satisfactory,3136,Not Done,No,-,-,-,Human Consumption,-,-,2019-12-09,2019,Q4,December,9,2961
2019-12-09,Heathrow,United Kingdom,Netherlands,Netherlands,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-08,2019,Q4,12,8,Satisfactory,Satisfactory,1344,Not Done,No,-,-,-,Human Consumption,-,-,2019-12-09,2019,Q4,December,9,1215
2019-12-10,Heathrow,United Kingdom,Netherlands,Netherlands,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-10,2019,Q4,12,10,Satisfactory,Satisfactory,3931,Not Done,No,-,-,-,Human Consumption,-,-,2019-12-10,2019,Q4,December,10,3608
2019-12-10,Heathrow,United Kingdom,Netherlands,Netherlands,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-10,2019,Q4,12,10,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-12-10,2019,Q4,December,10,0
2019-12-17,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-10,2019,Q4,12,10,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-12-19,2019,Q4,December,19,0
2019-12-17,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-10,2019,Q4,12,10,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-12-19,2019,Q4,December,19,0
2019-12-17,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-10,2019,Q4,12,10,Satisfactory,Satisfactory,23261,Not Done,No,-,-,-,Human Consumption,-,-,2019-12-19,2019,Q4,December,19,21766
2019-12-17,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044290,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-12-10,2019,Q4,12,10,Satisfactory,Satisfactory,13079,Not Done,No,-,-,-,Human Consumption,-,-,2019-12-19,2019,Q4,December,19,12261
2019-12-17,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-10,2019,Q4,12,10,Satisfactory,Satisfactory,10084,Not Done,No,-,-,-,Human Consumption,-,-,2019-12-19,2019,Q4,December,19,9503
2019-12-17,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-10,2019,Q4,12,10,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-12-19,2019,Q4,December,19,0
2019-12-17,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-10,2019,Q4,12,10,Satisfactory,Satisfactory,24653,Not Done,No,-,-,-,Human Consumption,-,-,2019-12-19,2019,Q4,December,19,23080
2019-12-17,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-10,2019,Q4,12,10,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-12-19,2019,Q4,December,19,0
2019-12-17,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-10,2019,Q4,12,10,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-12-19,2019,Q4,December,19,0
2019-12-17,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-10,2019,Q4,12,10,Satisfactory,Satisfactory,23973,Not Done,No,-,-,-,Human Consumption,-,-,2019-12-19,2019,Q4,December,19,22424
2019-12-17,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-10,2019,Q4,12,10,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-12-19,2019,Q4,December,19,0
2019-12-24,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-12,2019,Q4,12,12,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-12-27,2019,Q4,December,27,0
2019-12-24,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-12,2019,Q4,12,12,Satisfactory,Satisfactory,23342,Not Done,No,-,-,-,Human Consumption,-,-,2019-12-27,2019,Q4,December,27,21923
2019-12-24,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-12,2019,Q4,12,12,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-12-27,2019,Q4,December,27,0
2019-12-24,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-12,2019,Q4,12,12,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-12-28,2019,Q4,December,28,0
2019-12-24,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-12,2019,Q4,12,12,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-12-28,2019,Q4,December,28,0
2019-12-24,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-12,2019,Q4,12,12,Satisfactory,Satisfactory,23164,Not Done,No,-,-,-,Human Consumption,-,-,2019-12-28,2019,Q4,December,28,21700
2019-12-24,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-12,2019,Q4,12,12,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-12-28,2019,Q4,December,28,0
2019-12-24,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-12,2019,Q4,12,12,Satisfactory,Satisfactory,24428,Not Done,No,-,-,-,Human Consumption,-,-,2019-12-28,2019,Q4,December,28,22848
2019-12-24,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-12,2019,Q4,12,12,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-12-28,2019,Q4,December,28,0
2019-12-16,Heathrow,United Kingdom,Germany,Germany,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-15,2019,Q4,12,15,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-12-16,2019,Q4,December,16,0
2019-12-16,Heathrow,United Kingdom,Germany,Germany,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-15,2019,Q4,12,15,Satisfactory,Satisfactory,2300,Not Done,No,-,-,-,Human Consumption,-,-,2019-12-16,2019,Q4,December,16,2116
2019-12-29,London Gateway,United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044310,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-12-16,2019,Q4,12,16,Satisfactory,Satisfactory,12462,Satisfactory,No,-,-,-,Human Consumption,-,-,2020-01-02,2020,Q1,January,2,11727
2019-12-18,Heathrow,United Kingdom,Netherlands,Netherlands,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-17,2019,Q4,12,17,Satisfactory,Satisfactory,1102,Not Done,No,-,-,-,Human Consumption,-,-,2019-12-18,2019,Q4,December,18,1001
2019-12-31,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-20,2019,Q4,12,20,Satisfactory,Satisfactory,24625,Not Done,No,-,-,-,Human Consumption,-,-,2020-01-04,2020,Q1,January,4,23106
2019-12-31,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-20,2019,Q4,12,20,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-01-04,2020,Q1,January,4,0
2019-12-31,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-20,2019,Q4,12,20,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-01-04,2020,Q1,January,4,0
2019-12-31,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-29,2019,Q4,12,29,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-01-03,2020,Q1,January,3,0
2019-12-31,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-29,2019,Q4,12,29,Satisfactory,Satisfactory,25134,Not Done,No,-,-,-,Human Consumption,-,-,2020-01-03,2020,Q1,January,3,23518
2019-12-31,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-29,2019,Q4,12,29,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-01-03,2020,Q1,January,3,0
2019-12-31,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-29,2019,Q4,12,29,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-01-03,2020,Q1,January,3,0
2019-12-31,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-29,2019,Q4,12,29,Satisfactory,Satisfactory,24599,Not Done,No,-,-,-,Human Consumption,-,-,2020-01-03,2020,Q1,January,3,22938
2019-12-31,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-29,2019,Q4,12,29,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-01-03,2020,Q1,January,3,0
2020-01-07,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-30,2019,Q4,12,30,Satisfactory,Satisfactory,24455,Not Done,No,-,-,-,Human Consumption,-,-,2020-01-09,2020,Q1,January,9,22927
2020-01-07,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-30,2019,Q4,12,30,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-01-09,2020,Q1,January,9,0
2020-01-07,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-12-30,2019,Q4,12,30,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-01-09,2020,Q1,January,9,0
2019-12-17,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Pakistan,Fishery products,3035990,Pampus Argenteus,Frozen,-,/,-,-,/,No,Human Consumption,2019-12-18,2019,Q4,12,18,Satisfactory,Satisfactory,25300,Satisfactory,No,-,-,-,Human Consumption,-,-,2019-12-19,2019,Q4,December,19,23623
2019-12-17,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Pakistan,Fishery products,3038910,Chitala Chitala,Frozen,-,/,-,-,/,No,Human Consumption,2019-12-18,2019,Q4,12,18,Satisfactory,Satisfactory,0,Satisfactory,No,-,-,-,Human Consumption,-,-,2019-12-19,2019,Q4,December,19,0
2019-12-17,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Pakistan,Fishery products,3038910,Mastacembelus Armatus,Frozen,-,/,-,-,/,No,Human Consumption,2019-12-18,2019,Q4,12,18,Satisfactory,Satisfactory,0,Satisfactory,No,-,-,-,Human Consumption,-,-,2019-12-19,2019,Q4,December,19,0
2019-12-17,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Pakistan,Fishery products,3038910,Mystus Spp,Frozen,-,/,-,-,/,No,Human Consumption,2019-12-18,2019,Q4,12,18,Satisfactory,Satisfactory,0,Satisfactory,No,-,-,-,Human Consumption,-,-,2019-12-19,2019,Q4,December,19,0
2019-12-17,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Pakistan,Fishery products,3038910,Wallago Attu,Frozen,-,/,-,-,/,No,Human Consumption,2019-12-18,2019,Q4,12,18,Satisfactory,Satisfactory,0,Satisfactory,No,-,-,-,Human Consumption,-,-,2019-12-19,2019,Q4,December,19,0
2019-12-17,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Pakistan,Fishery products,3038990,Lutjanus Spp,Frozen,-,/,-,-,/,No,Human Consumption,2019-12-18,2019,Q4,12,18,Satisfactory,Satisfactory,0,Satisfactory,No,-,-,-,Human Consumption,-,-,2019-12-19,2019,Q4,December,19,0
2019-12-17,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Pakistan,Fishery products,3038990,Parastromateus Niger,Frozen,-,/,-,-,/,No,Human Consumption,2019-12-18,2019,Q4,12,18,Satisfactory,Satisfactory,0,Satisfactory,No,-,-,-,Human Consumption,-,-,2019-12-19,2019,Q4,December,19,0
2019-12-17,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Pakistan,Fishery products,3048990,Carangoides Ignobilis,Frozen,-,/,-,-,/,No,Human Consumption,2019-12-18,2019,Q4,12,18,Satisfactory,Satisfactory,0,Satisfactory,No,-,-,-,Human Consumption,-,-,2019-12-19,2019,Q4,December,19,0
2019-12-17,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Pakistan,Fishery products,3048990,Mugil Cephalus,Frozen,-,/,-,-,/,No,Human Consumption,2019-12-18,2019,Q4,12,18,Satisfactory,Satisfactory,0,Satisfactory,No,-,-,-,Human Consumption,-,-,2019-12-19,2019,Q4,December,19,0
2020-01-06,Grimsby - Immingham PHA - NELC,United Kingdom,United Kingdom,United Kingdom,Viet Nam,Fishery products,3046200,Pangasius Hypophthalmus,Frozen,-,/,-,-,/,No,Human Consumption,2019-12-23,2019,Q4,12,23,Satisfactory,Satisfactory,26400,Not Done,No,-,-,-,Human Consumption,-,-,2020-01-13,2020,Q1,January,13,22000
2019-12-18,Heathrow,United Kingdom,United Kingdom,United Kingdom,Viet Nam,Fishery products,16041991,Pangasius Spp,Frozen,-,/,-,-,/,No,Human Consumption,2019-12-18,2019,Q4,12,18,Satisfactory,Satisfactory,25,Satisfactory,No,-,-,-,Human Consumption,-,-,2019-12-18,2019,Q4,December,18,24
