YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,ConsignorCountry,EntryBIPcountryISOcode,BorderInspectionPost,ConsigneeCountry,ImporterCountry,CountryOfOrigin,CountryFromWhereConsigned,DeliveryISO,DeliveryType,ForRe_import,ForInternalMarket,GrossWeight_Kg,TotalNetWeight_Kg,TransshipmentExitBIPcountryISOcode,ExitBIPcountryTransit,DocumentaryCheck,IdentityCheck,PhysicalCheck,LaboratoryTests1,TestedFor,Results1,AcceptableForTranshipment,TranshipmentBIP,TranshipmentEU_BIP,TranshipmentUnitNumber,TransitTo3rdCountry,TransitExitBIP,TracesUnitNumber,AcceptableForInternalMarket,AcceptableForSpecificWarehouseProcedure_Article12.4and13,NotAcceptable,RefusalReasons,DateOfSignature,YearOfDecision,QuarterOfDecision,MonthOfDecision,DayOfDecision,Commodity,Commodity_List,Species,Species_List,LaboratoryTests2
2019,Q1,1,20,AU,GB,Heathrow,GB,GB,AU,AU,GB,CVEDP,No,Human Consumption,4147,3921,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-22,2019,Q1,1,22,20130,020120|020130,Bos Taurus,Bos Taurus,-
2019,Q1,1,20,AU,GB,Heathrow,GB,GB,AU,AU,GB,CVEDP,No,Human Consumption,1477,1391,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-22,2019,Q1,1,22,20120,020120|020130|02061095,Bos Taurus,Bos Taurus,-
2019,Q1,1,20,AU,GB,Heathrow,GB,GB,AU,AU,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-22,2019,Q1,1,22,20130,020120|020130|02061095,Bos Taurus,Bos Taurus,-
2019,Q1,1,20,AU,GB,Heathrow,GB,GB,AU,AU,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-22,2019,Q1,1,22,2061095,020120|020130|02061095,Bos Taurus,Bos Taurus,-
2019,Q1,1,23,TH,GB,"Southampton, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,2696,2453,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-02-16,2019,Q1,2,16,21039090,21039090,Stolephorus Spp,Stolephorus Spp,-
2019,Q1,1,2,IN,GB,London Gateway,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-09,2019,Q1,1,9,3035990,03035990|03038990|03074338|03075200,Rastrelliger Kanagurta,Cephalopholis Sonnerati|Loligo Duvauceli|Octopus Membranaceus|Parupeneus Indicus|Rastrelliger Kanagurta,Arsenic As
2019,Q1,1,2,IN,GB,London Gateway,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-09,2019,Q1,1,9,3035990,03035990|03038990|03074338|03075200,Rastrelliger Kanagurta,Cephalopholis Sonnerati|Loligo Duvauceli|Octopus Membranaceus|Parupeneus Indicus|Rastrelliger Kanagurta,Cadmium Cd
2019,Q1,1,2,IN,GB,London Gateway,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-09,2019,Q1,1,9,3035990,03035990|03038990|03074338|03075200,Rastrelliger Kanagurta,Cephalopholis Sonnerati|Loligo Duvauceli|Octopus Membranaceus|Parupeneus Indicus|Rastrelliger Kanagurta,Lead Pb
2019,Q1,1,2,IN,GB,London Gateway,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-09,2019,Q1,1,9,3035990,03035990|03038990|03074338|03075200,Rastrelliger Kanagurta,Cephalopholis Sonnerati|Loligo Duvauceli|Octopus Membranaceus|Parupeneus Indicus|Rastrelliger Kanagurta,Mercury Hg
2019,Q1,1,2,IN,GB,London Gateway,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-09,2019,Q1,1,9,3038990,03035990|03038990|03074338|03075200,Cephalopholis Sonnerati,Cephalopholis Sonnerati|Loligo Duvauceli|Octopus Membranaceus|Parupeneus Indicus|Rastrelliger Kanagurta,Arsenic As
2019,Q1,1,2,IN,GB,London Gateway,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,24495,22150,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-09,2019,Q1,1,9,3038990,03035990|03038990|03074338|03075200,Cephalopholis Sonnerati,Cephalopholis Sonnerati|Loligo Duvauceli|Octopus Membranaceus|Parupeneus Indicus|Rastrelliger Kanagurta,Cadmium Cd
2019,Q1,1,2,IN,GB,London Gateway,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-09,2019,Q1,1,9,3038990,03035990|03038990|03074338|03075200,Cephalopholis Sonnerati,Cephalopholis Sonnerati|Loligo Duvauceli|Octopus Membranaceus|Parupeneus Indicus|Rastrelliger Kanagurta,Lead Pb
2019,Q1,1,2,IN,GB,London Gateway,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-09,2019,Q1,1,9,3038990,03035990|03038990|03074338|03075200,Cephalopholis Sonnerati,Cephalopholis Sonnerati|Loligo Duvauceli|Octopus Membranaceus|Parupeneus Indicus|Rastrelliger Kanagurta,Mercury Hg
2019,Q1,1,2,IN,GB,London Gateway,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-09,2019,Q1,1,9,3038990,03035990|03038990|03074338|03075200,Parupeneus Indicus,Cephalopholis Sonnerati|Loligo Duvauceli|Octopus Membranaceus|Parupeneus Indicus|Rastrelliger Kanagurta,Arsenic As
2019,Q1,1,2,IN,GB,London Gateway,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-09,2019,Q1,1,9,3038990,03035990|03038990|03074338|03075200,Parupeneus Indicus,Cephalopholis Sonnerati|Loligo Duvauceli|Octopus Membranaceus|Parupeneus Indicus|Rastrelliger Kanagurta,Cadmium Cd
2019,Q1,1,2,IN,GB,London Gateway,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-09,2019,Q1,1,9,3038990,03035990|03038990|03074338|03075200,Parupeneus Indicus,Cephalopholis Sonnerati|Loligo Duvauceli|Octopus Membranaceus|Parupeneus Indicus|Rastrelliger Kanagurta,Lead Pb
2019,Q1,1,2,IN,GB,London Gateway,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-09,2019,Q1,1,9,3038990,03035990|03038990|03074338|03075200,Parupeneus Indicus,Cephalopholis Sonnerati|Loligo Duvauceli|Octopus Membranaceus|Parupeneus Indicus|Rastrelliger Kanagurta,Mercury Hg
2019,Q1,1,2,IN,GB,London Gateway,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-09,2019,Q1,1,9,3074338,03035990|03038990|03074338|03075200,Loligo Duvauceli,Cephalopholis Sonnerati|Loligo Duvauceli|Octopus Membranaceus|Parupeneus Indicus|Rastrelliger Kanagurta,Arsenic As
2019,Q1,1,2,IN,GB,London Gateway,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-09,2019,Q1,1,9,3074338,03035990|03038990|03074338|03075200,Loligo Duvauceli,Cephalopholis Sonnerati|Loligo Duvauceli|Octopus Membranaceus|Parupeneus Indicus|Rastrelliger Kanagurta,Cadmium Cd
2019,Q1,1,2,IN,GB,London Gateway,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-09,2019,Q1,1,9,3074338,03035990|03038990|03074338|03075200,Loligo Duvauceli,Cephalopholis Sonnerati|Loligo Duvauceli|Octopus Membranaceus|Parupeneus Indicus|Rastrelliger Kanagurta,Lead Pb
2019,Q1,1,2,IN,GB,London Gateway,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-09,2019,Q1,1,9,3074338,03035990|03038990|03074338|03075200,Loligo Duvauceli,Cephalopholis Sonnerati|Loligo Duvauceli|Octopus Membranaceus|Parupeneus Indicus|Rastrelliger Kanagurta,Mercury Hg
2019,Q1,1,2,IN,GB,London Gateway,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-09,2019,Q1,1,9,3075200,03035990|03038990|03074338|03075200,Octopus Membranaceus,Cephalopholis Sonnerati|Loligo Duvauceli|Octopus Membranaceus|Parupeneus Indicus|Rastrelliger Kanagurta,Arsenic As
2019,Q1,1,2,IN,GB,London Gateway,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-09,2019,Q1,1,9,3075200,03035990|03038990|03074338|03075200,Octopus Membranaceus,Cephalopholis Sonnerati|Loligo Duvauceli|Octopus Membranaceus|Parupeneus Indicus|Rastrelliger Kanagurta,Cadmium Cd
2019,Q1,1,2,IN,GB,London Gateway,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-09,2019,Q1,1,9,3075200,03035990|03038990|03074338|03075200,Octopus Membranaceus,Cephalopholis Sonnerati|Loligo Duvauceli|Octopus Membranaceus|Parupeneus Indicus|Rastrelliger Kanagurta,Lead Pb
2019,Q1,1,2,IN,GB,London Gateway,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-09,2019,Q1,1,9,3075200,03035990|03038990|03074338|03075200,Octopus Membranaceus,Cephalopholis Sonnerati|Loligo Duvauceli|Octopus Membranaceus|Parupeneus Indicus|Rastrelliger Kanagurta,Mercury Hg
2019,Q1,1,7,MX,GB,London Gateway,GB,GB,MX,MX,GB,CVEDP,No,Animal Feedingstuff,7575,6471,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2019-01-10,2019,Q1,1,10,230910,230910,Ungulates,Ungulates,-
2019,Q1,1,7,MX,GB,London Gateway,GB,GB,MX,MX,GB,CVEDP,No,Animal Feedingstuff,6656,5170,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2019-01-10,2019,Q1,1,10,230910,230910,Ungulates,Ungulates,-
2019,Q1,1,2,AU,GB,Stansted,GB,GB,US,US,GB,CVEDP,No,Human Consumption,8,7,/,/,Not satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,2. Destruction,1. Absence/Invalid Certificate,2019-01-04,2019,Q1,1,4,40410,40410,Bos Taurus,Bos Taurus,-
2019,Q1,1,2,US,GB,Manchester,GB,GB,US,US,GB,CVEDP,No,Other,408,10,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Other,-,-,-,2019-01-03,2019,Q1,1,3,5111000,5111000,Bos Taurus,Bos Taurus,-
2019,Q1,1,2,US,GB,Manchester,GB,GB,US,US,GB,CVEDP,No,Other,327,8,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Other,-,-,-,2019-01-09,2019,Q1,1,9,5111000,5111000,Bos Taurus,Bos Taurus,-
2019,Q1,1,17,US,GB,Manchester,GB,GB,US,US,GB,CVEDP,No,Other,204,5,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Other,-,-,-,2019-01-22,2019,Q1,1,22,5111000,5111000,Bos Taurus,Bos Taurus,-
2019,Q1,1,10,US,GB,Manchester,GB,GB,US,US,GB,CVEDP,No,Other,408,10,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Other,-,-,-,2019-01-14,2019,Q1,1,14,5111000,5111000,Bos Taurus,Bos Taurus,-
2019,Q1,1,15,US,GB,Manchester,GB,GB,US,US,GB,CVEDP,No,Other,408,10,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Other,-,-,-,2019-01-18,2019,Q1,1,18,5111000,5111000,Bos Taurus,Bos Taurus,-
2019,Q1,1,3,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,14157,13798,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-12,2019,Q1,1,12,2044390,02044390|02069099,Ovis Aries,Ovis Aries,-
2019,Q1,1,3,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-12,2019,Q1,1,12,2069099,02044390|02069099,Ovis Aries,Ovis Aries,-
2019,Q1,1,3,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,13087,12268,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-12,2019,Q1,1,12,2042250,02042250|02042300,Ovis Aries,Ovis Aries,-
2019,Q1,1,3,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-12,2019,Q1,1,12,2042300,02042250|02042300,Ovis Aries,Ovis Aries,-
2019,Q1,1,3,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,11417,10662,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-12,2019,Q1,1,12,2042230,02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2019,Q1,1,3,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-12,2019,Q1,1,12,2042250,02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2019,Q1,1,3,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-12,2019,Q1,1,12,2042300,02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2019,Q1,1,3,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-11,2019,Q1,1,11,2042230,02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2019,Q1,1,3,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-11,2019,Q1,1,11,2042250,02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2019,Q1,1,3,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,21924,20532,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-11,2019,Q1,1,11,2042300,02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2019,Q1,1,3,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-11,2019,Q1,1,11,2042230,02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2019,Q1,1,3,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,22118,20743,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-11,2019,Q1,1,11,2042250,02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2019,Q1,1,3,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-11,2019,Q1,1,11,2042300,02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2019,Q1,1,7,NZ,GB,Heathrow,DE,DE,NZ,NZ,DE,CVEDP,No,Human Consumption,2512,2350,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-07,2019,Q1,1,7,2042300,2042300,Ovis Aries,Ovis Aries,-
2019,Q1,1,15,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,11508,10687,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-21,2019,Q1,1,21,2044290,2044290,Ovis Aries,Ovis Aries,-
2019,Q1,1,15,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-21,2019,Q1,1,21,2044310,02044310|02044390,Ovis Aries,Ovis Aries,-
2019,Q1,1,15,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,14532,13887,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-21,2019,Q1,1,21,2044390,02044310|02044390,Ovis Aries,Ovis Aries,-
2019,Q1,1,9,NZ,GB,Heathrow,NL,NL,NZ,NZ,NL,CVEDP,No,Human Consumption,1341,1274,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-09,2019,Q1,1,9,2042300,2042300,Ovis Aries,Ovis Aries,-
2019,Q1,1,15,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,12716,11936,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-19,2019,Q1,1,19,2042250,2042250,Ovis Aries,Ovis Aries,-
2019,Q1,1,15,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,20460,19048,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-17,2019,Q1,1,17,2042230,02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2019,Q1,1,15,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-17,2019,Q1,1,17,2042250,02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2019,Q1,1,15,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-17,2019,Q1,1,17,2042300,02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2019,Q1,1,14,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-19,2019,Q1,1,19,2042250,02042250|02042300,Ovis Aries,Ovis Aries,-
2019,Q1,1,14,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,25405,23835,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-19,2019,Q1,1,19,2042300,02042250|02042300,Ovis Aries,Ovis Aries,-
2019,Q1,1,14,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-19,2019,Q1,1,19,2042230,02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
