YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,ConsignorCountry,EntryBIPcountryISOcode,BorderInspectionPost,ConsigneeCountry,ImporterCountry,CountryOfOrigin,CountryFromWhereConsigned,DeliveryISO,DeliveryType,ForRe_import,ForInternalMarket,GrossWeight_Kg,TotalNetWeight_Kg,TransshipmentExitBIPcountryISOcode,ExitBIPcountryTransit,DocumentaryCheck,IdentityCheck,PhysicalCheck,LaboratoryTests1,TestedFor,Results1,AcceptableForTranshipment,TranshipmentBIP,TranshipmentEU_BIP,TranshipmentUnitNumber,TransitTo3rdCountry,TransitExitBIP,TracesUnitNumber,AcceptableForInternalMarket,AcceptableForSpecificWarehouseProcedure_Article12.4and13,NotAcceptable,RefusalReasons,DateOfSignature,YearOfDecision,QuarterOfDecision,MonthOfDecision,DayOfDecision,Commodity,Commodity_List,Species,Species_List,LaboratoryTests2
2018,Q2,5,14,RU,GB,"Grimsby-Immingham, P",GB,GB,RU,Russian Federation,GB,CVEDP,No,Human Consumption,20194,18540,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-17,2018,Q2,5,17,3047190,03047190|03047200,Gadus Morhua,Gadus (Melanogrammus) Aeglefinus|Gadus Morhua,-
2018,Q2,5,14,RU,GB,"Grimsby-Immingham, P",GB,GB,RU,Russian Federation,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-17,2018,Q2,5,17,3047200,03047190|03047200,Gadus (Melanogrammus) Aeglefinus,Gadus (Melanogrammus) Aeglefinus|Gadus Morhua,-
2018,Q2,5,15,US,GB,"Southampton, P",GB,GB,US,United States,GB,CVEDP,No,Human Consumption,37680,29241,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-22,2018,Q2,5,22,16041100,16041100,Onchorhynchus Gorbusha,Onchorhynchus Gorbusha,-
2018,Q2,5,30,US,GB,Stansted,GB,GB,US,United States,GB,CVEDP,No,Human Consumption,24,4,/,/,Not satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,-,-,2. Destruction,1. Absence/Invalid Certificate,2018-05-30,2018,Q2,5,30,4089180,4089180,Anas Spp,Anas Spp,-
2018,Q2,5,10,US,GB,"Felixstowe, P",GB,GB,US,United States,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-25,2018,Q2,5,25,3048990,03048990|03049921|16041997,Mugil Spp,Hypophthalmichthys Molitrix|Merluccius Capensis|Mugil Spp,-
2018,Q2,5,10,US,GB,"Felixstowe, P",GB,GB,US,United States,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-25,2018,Q2,5,25,3049921,03048990|03049921|16041997,Hypophthalmichthys Molitrix,Hypophthalmichthys Molitrix|Merluccius Capensis|Mugil Spp,-
2018,Q2,5,10,US,GB,"Felixstowe, P",GB,GB,US,United States,GB,CVEDP,No,Human Consumption,1098,1076,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-25,2018,Q2,5,25,16041997,03048990|03049921|16041997,Merluccius Capensis,Hypophthalmichthys Molitrix|Merluccius Capensis|Mugil Spp,-
2018,Q2,5,10,US,GB,"Felixstowe, P",GB,GB,US,United States,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-25,2018,Q2,5,25,3048100,03048100|03048910|03048990,Salmo Salar,Coregonus Spp|Mugil Spp|Salmo Salar,-
2018,Q2,5,10,US,GB,"Felixstowe, P",GB,GB,US,United States,GB,CVEDP,No,Human Consumption,2015,1993,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-25,2018,Q2,5,25,3048910,03048100|03048910|03048990,Coregonus Spp,Coregonus Spp|Mugil Spp|Salmo Salar,-
2018,Q2,5,10,US,GB,"Felixstowe, P",GB,GB,US,United States,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-25,2018,Q2,5,25,3048990,03048100|03048910|03048990,Mugil Spp,Coregonus Spp|Mugil Spp|Salmo Salar,-
2018,Q2,4,29,AU,GB,Heathrow,GB,GB,AU,Australia,GB,CVEDP,No,Human Consumption,136,125,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-01,2018,Q2,5,1,20130,20130,Bos Taurus,Bos Taurus,-
2018,Q2,4,29,AU,GB,Heathrow,GB,GB,AU,Australia,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-01,2018,Q2,5,1,20120,020120|020130,Bos Taurus,Bos Taurus,-
2018,Q2,4,29,AU,GB,Heathrow,GB,GB,AU,Australia,GB,CVEDP,No,Human Consumption,3981,3739,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-01,2018,Q2,5,1,20130,020120|020130,Bos Taurus,Bos Taurus,-
2018,Q2,5,4,AU,GB,Heathrow,GB,GB,AU,Australia,GB,CVEDP,No,Human Consumption,321,299,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-08,2018,Q2,5,8,20130,20130,Bos Taurus,Bos Taurus,-
2018,Q2,5,4,AU,GB,Heathrow,GB,GB,AU,Australia,GB,CVEDP,No,Human Consumption,3721,3538,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-08,2018,Q2,5,8,20120,020120|020130,Bos Taurus,Bos Taurus,-
2018,Q2,5,4,AU,GB,Heathrow,GB,GB,AU,Australia,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-08,2018,Q2,5,8,20130,020120|020130,Bos Taurus,Bos Taurus,-
2018,Q2,5,14,AU,GB,Heathrow,GB,GB,AU,Australia,GB,CVEDP,No,Human Consumption,353,331,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-16,2018,Q2,5,16,20130,20130,Bos Taurus,Bos Taurus,-
2018,Q2,5,14,AU,GB,Heathrow,GB,GB,AU,Australia,GB,CVEDP,No,Human Consumption,3464,3286,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-16,2018,Q2,5,16,20130,20130,Bos Taurus,Bos Taurus,-
2018,Q2,5,25,AU,GB,Heathrow,GB,GB,AU,Australia,GB,CVEDP,No,Human Consumption,3981,3762,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-29,2018,Q2,5,29,20130,20130,Bos Taurus,Bos Taurus,-
2018,Q2,5,25,AU,GB,Heathrow,GB,GB,AU,Australia,GB,CVEDP,No,Human Consumption,268,252,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-29,2018,Q2,5,29,20130,20130,Bos Taurus,Bos Taurus,-
2018,Q2,4,27,TH,GB,Liverpool,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,2696,2453,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-21,2018,Q2,5,21,21039090,21039090,Stolephorus Spp,Stolephorus Spp,-
2018,Q2,5,14,TH,GB,"Southampton, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,2696,2453,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-31,2018,Q2,5,31,21039090,21039090,Stolephorus Spp,Stolephorus Spp,-
2018,Q2,5,8,TR,GB,Heathrow,GB,GB,TR,Turkey,GB,CVEDP,No,Human Consumption,21,15,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-10,2018,Q2,5,10,3048210,3048210,Oncorhynchus Mykiss,Oncorhynchus Mykiss,-
2018,Q2,5,10,MX,GB,London Gateway,GB,GB,MX,Mexico,GB,CVEDP,No,Animal Feedingstuff,6355,4869,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-05-25,2018,Q2,5,25,230910,230910,Ungulates,Ungulates,-
2018,Q2,5,10,MX,GB,London Gateway,GB,GB,MX,Mexico,GB,CVEDP,No,Animal Feedingstuff,6355,4869,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-05-18,2018,Q2,5,18,230910,230910,Ungulates,Ungulates,-
2018,Q2,5,18,GB,GB,Stansted,GB,GB,GB,United States,GB,CVEDP,Yes,-,7,3,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,-,-,-,-,2018-05-18,2018,Q2,5,18,30021200,30021200,Otra Mammalia,Otra Mammalia,-
2018,Q2,5,2,US,GB,Manchester,GB,GB,US,United States,GB,CVEDP,No,Other,408,10,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Other,-,-,-,2018-05-08,2018,Q2,5,8,5111000,5111000,Bos Taurus,Bos Taurus,-
2018,Q2,5,9,US,GB,Manchester,GB,GB,US,United States,GB,CVEDP,No,Other,408,10,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Other,-,-,-,2018-05-17,2018,Q2,5,17,5111000,5111000,Bos Taurus,Bos Taurus,-
2018,Q2,5,16,BD,GB,"Grimsby-Immingham, P",GB,GB,BD,Bangladesh,GB,CVEDP,No,Human Consumption,17000,8400,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-23,2018,Q2,5,23,3061799,3061799,Macrobrachium Rosenbergii,Macrobrachium Rosenbergii,-
2018,Q2,5,29,GH,GB,Heathrow,/,/,GH,Ghana,/,CVEDP,No,-,1335,1335,/,/,Satisfactory,/,-,No,-,-,-,/,-,/,United States,/,/,-,-,-,-,2018-05-29,2018,Q2,5,29,3055985,3055985,Lutjanus Spp,Lutjanus Spp|Pampus Argenteus|Tilapia Spp,-
2018,Q2,5,29,GH,GB,Heathrow,/,/,GH,Ghana,/,CVEDP,No,-,0,0,/,/,Satisfactory,/,-,No,-,-,-,/,-,/,United States,/,/,-,-,-,-,2018-05-29,2018,Q2,5,29,3055985,3055985,Pampus Argenteus,Lutjanus Spp|Pampus Argenteus|Tilapia Spp,-
2018,Q2,5,29,GH,GB,Heathrow,/,/,GH,Ghana,/,CVEDP,No,-,0,0,/,/,Satisfactory,/,-,No,-,-,-,/,-,/,United States,/,/,-,-,-,-,2018-05-29,2018,Q2,5,29,3055985,3055985,Tilapia Spp,Lutjanus Spp|Pampus Argenteus|Tilapia Spp,-
2018,Q2,5,10,PE,GB,London Gateway,GB,GB,PE,Peru,GB,CVEDP,No,Human Consumption,15170,11906,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-23,2018,Q2,5,23,3079200,3079200,Argopecten Purpuratus,Argopecten Purpuratus,-
2018,Q2,5,9,US,GB,"Felixstowe, P",GB,GB,US,United States,GB,CVEDP,No,Human Consumption,10378,9979,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-15,2018,Q2,5,15,21069098,21069098,-,,-
2018,Q2,4,23,NZ,GB,London Gateway,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,18924,18496,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-02,2018,Q2,5,2,2069099,2069099,Ovis Aries,Ovis Aries,-
2018,Q2,4,23,NZ,GB,London Gateway,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,23827,23033,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-02,2018,Q2,5,2,2044210,2044210,Ovis Aries,Ovis Aries,-
2018,Q2,4,23,NZ,GB,London Gateway,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,19383,18931,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-02,2018,Q2,5,2,2069099,2069099,Ovis Aries,Ovis Aries,-
2018,Q2,4,23,NZ,GB,London Gateway,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-02,2018,Q2,5,2,2042230,02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q2,4,23,NZ,GB,London Gateway,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,23375,21984,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-02,2018,Q2,5,2,2042250,02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q2,4,23,NZ,GB,London Gateway,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-02,2018,Q2,5,2,2042300,02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q2,4,23,NZ,GB,London Gateway,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-02,2018,Q2,5,2,2042230,02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q2,4,23,NZ,GB,London Gateway,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,22901,21487,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-02,2018,Q2,5,2,2042250,02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q2,4,23,NZ,GB,London Gateway,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-02,2018,Q2,5,2,2042300,02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q2,4,23,NZ,GB,London Gateway,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,19105,18659,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-02,2018,Q2,5,2,2044310,2044310,Ovis Aries,Ovis Aries,-
2018,Q2,4,23,NZ,GB,London Gateway,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,26065,25032,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-02,2018,Q2,5,2,2044250,2044250,Ovis Aries,Ovis Aries,-
2018,Q2,4,24,NZ,GB,"Felixstowe, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-05,2018,Q2,5,5,2042210,02042210|02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q2,4,24,NZ,GB,"Felixstowe, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-05,2018,Q2,5,5,2042230,02042210|02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q2,4,24,NZ,GB,"Felixstowe, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-05,2018,Q2,5,5,2042250,02042210|02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q2,4,24,NZ,GB,"Felixstowe, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,26391,24728,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-05,2018,Q2,5,5,2042300,02042210|02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q2,4,30,NZ,GB,"Felixstowe, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-06,2018,Q2,5,6,2042230,02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q2,4,30,NZ,GB,"Felixstowe, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,22494,21010,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-06,2018,Q2,5,6,2042250,02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q2,4,30,NZ,GB,"Felixstowe, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-06,2018,Q2,5,6,2042300,02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q2,4,24,NZ,GB,"Felixstowe, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,13742,13201,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-06,2018,Q2,5,6,2044250,2044250,Ovis Aries,Ovis Aries,-
2018,Q2,4,24,NZ,GB,"Felixstowe, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,13919,13395,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-06,2018,Q2,5,6,2044250,2044250,Ovis Aries,Ovis Aries,-
2018,Q2,4,24,NZ,GB,"Felixstowe, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-06,2018,Q2,5,6,2042210,02042210|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q2,4,24,NZ,GB,"Felixstowe, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-06,2018,Q2,5,6,2042250,02042210|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q2,4,24,NZ,GB,"Felixstowe, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,13117,12368,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-06,2018,Q2,5,6,2042300,02042210|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q2,4,30,NZ,GB,Heathrow,DE,DE,NZ,New Zealand,DE,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-01,2018,Q2,5,1,2042230,02042230|02042300,Ovis Aries,Ovis Aries,-
2018,Q2,4,30,NZ,GB,Heathrow,DE,DE,NZ,New Zealand,DE,CVEDP,No,Human Consumption,2172,2025,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-01,2018,Q2,5,1,2042300,02042230|02042300,Ovis Aries,Ovis Aries,-
2018,Q2,4,30,NZ,GB,London Gateway,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-09,2018,Q2,5,9,2042230,02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q2,4,30,NZ,GB,London Gateway,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,19388,18239,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-09,2018,Q2,5,9,2042250,02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q2,4,30,NZ,GB,London Gateway,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-09,2018,Q2,5,9,2042300,02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q2,4,30,NZ,GB,Heathrow,NL,NL,NZ,New Zealand,NL,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-01,2018,Q2,5,1,20130,20130,Bos Taurus,Bos Taurus,Cadmium Cd
2018,Q2,4,30,NZ,GB,Heathrow,NL,NL,NZ,New Zealand,NL,CVEDP,No,Human Consumption,4254,3986,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-05-01,2018,Q2,5,1,20130,20130,Bos Taurus,Bos Taurus,Lead Pb
