YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,ConsignorCountry,EntryBIPcountryISOcode,BorderInspectionPost,ConsigneeCountry,ImporterCountry,CountryOfOrigin,CountryFromWhereConsigned,DeliveryISO,DeliveryType,ForRe_import,ForInternalMarket,GrossWeight_Kg,TotalNetWeight_Kg,TransshipmentExitBIPcountryISOcode,ExitBIPcountryTransit,DocumentaryCheck,IdentityCheck,PhysicalCheck,LaboratoryTests1,TestedFor,Results1,AcceptableForTranshipment,TranshipmentBIP,TranshipmentEU_BIP,TranshipmentUnitNumber,TransitTo3rdCountry,TransitExitBIP,TracesUnitNumber,AcceptableForInternalMarket,AcceptableForSpecificWarehouseProcedure_Article12.4and13,NotAcceptable,RefusalReasons,DateOfSignature,YearOfDecision,QuarterOfDecision,MonthOfDecision,DayOfDecision,Commodity,Commodity_List,Species,Species_List,LaboratoryTests2
2018,Q3,9,30,AU,GB,Heathrow,GB,GB,AU,AU,GB,CVEDP,No,Human Consumption,936,879,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-02,2018,Q4,10,2,20130,20130,Bos Taurus,Bos Taurus,-
2018,Q3,9,7,US,GB,Stansted,GB,GB,US,US,GB,CVEDP,No,Human Consumption,3,2,/,/,Not satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,-,-,2. Destruction,1. Absence/Invalid Certificate,2018-09-07,2018,Q3,9,7,40690,40690,Bos Taurus,Bos Taurus,-
2018,Q3,9,7,US,GB,Stansted,GB,GB,US,US,GB,CVEDP,No,Human Consumption,0,0,/,/,Not satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,-,-,2. Destruction,4. Prohibited Product,2018-09-07,2018,Q3,9,7,40690,40690,Bos Taurus,Bos Taurus,-
2018,Q3,9,13,OM,GB,Stansted,GB,GB,OM,OM,GB,CVEDP,No,Human Consumption,5,3,/,/,Not satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,-,-,2. Destruction,1. Absence/Invalid Certificate,2018-09-13,2018,Q3,9,13,40390,40390,Bos Taurus,Bos Taurus,-
2018,Q3,9,11,TH,GB,"Southampton, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,2696,2453,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-01,2018,Q4,10,1,21039090,21039090,Stolephorus Spp,Stolephorus Spp,-
2018,Q3,9,21,TH,GB,"Southampton, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,2696,2453,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-15,2018,Q4,10,15,21039090,21039090,Stolephorus Spp,Stolephorus Spp,-
2018,Q3,9,20,MX,GB,London Gateway,GB,GB,MX,MX,GB,CVEDP,No,Animal Feedingstuff,6333,4847,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Animal Feedingstuff,-,-,-,2018-09-28,2018,Q3,9,28,230910,230910,Ungulates,Ungulates,-
2018,Q3,9,5,US,GB,Manchester,GB,GB,US,US,GB,CVEDP,No,Other,245,6,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Other,-,-,-,2018-09-06,2018,Q3,9,6,5111000,5111000,Bos Taurus,Bos Taurus,-
2018,Q3,9,17,US,GB,Manchester,GB,GB,US,US,GB,CVEDP,No,Other,408,10,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Other,-,-,-,2018-09-20,2018,Q3,9,20,5111000,5111000,Bos Taurus,Bos Taurus,-
2018,Q3,9,19,US,GB,Manchester,GB,GB,US,US,GB,CVEDP,No,Other,408,10,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Other,-,-,-,2018-09-24,2018,Q3,9,24,5111000,5111000,Bos Taurus,Bos Taurus,-
2018,Q3,9,28,US,GB,Manchester,GB,GB,US,US,GB,CVEDP,No,Other,245,6,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Other,-,-,-,2018-10-01,2018,Q4,10,1,5111000,5111000,Bos Taurus,Bos Taurus,-
2018,Q3,9,5,US,GB,Stansted,GB,GB,US,US,GB,CVEDP,No,Human Consumption,5,4,/,/,Not satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,-,-,2. Destruction,1. Absence/Invalid Certificate,2018-09-05,2018,Q3,9,5,40410,40410,Bos Taurus,Bos Taurus,-
2018,Q3,9,5,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-09-10,2018,Q3,9,10,2042250,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,9,5,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,13086,12340,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-09-10,2018,Q3,9,10,2042300,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,9,5,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,14503,14002,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-09-10,2018,Q3,9,10,2044250,2044250,Ovis Aries,Ovis Aries,-
2018,Q3,9,3,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-09-09,2018,Q3,9,9,2042250,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,9,3,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,13413,12664,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-09-09,2018,Q3,9,9,2042300,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,9,4,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,12667,11925,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-09-05,2018,Q3,9,5,2042250,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,9,4,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-09-05,2018,Q3,9,5,2042300,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,9,3,NZ,GB,Heathrow,DE,DE,NZ,NZ,DE,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-09-04,2018,Q3,9,4,2042230,02042230|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,9,3,NZ,GB,Heathrow,DE,DE,NZ,NZ,DE,CVEDP,No,Human Consumption,1659,1555,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-09-04,2018,Q3,9,4,2042300,02042230|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,9,4,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-09-12,2018,Q3,9,12,2042250,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,9,4,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,24225,22829,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-09-12,2018,Q3,9,12,2042300,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,9,4,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,18239,17816,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-09-12,2018,Q3,9,12,2044310,2044310,Ovis Aries,Ovis Aries,-
2018,Q3,9,17,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,12249,11469,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-09-17,2018,Q3,9,17,2042250,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,9,17,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-09-17,2018,Q3,9,17,2042300,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,9,11,NZ,GB,"Tilbury, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,12429,11874,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-09-15,2018,Q3,9,15,2044310,2044310,Ovis Aries,Ovis Aries,-
2018,Q3,9,7,NZ,GB,Belfast,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,12018,11531,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-09-11,2018,Q3,9,11,2044250,2044250,Ovis Aries,Ovis Aries,-
2018,Q3,9,13,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,18389,17952,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-09-24,2018,Q3,9,24,2044310,2044310,Ovis Aries,Ovis Aries,-
2018,Q3,9,17,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-09-22,2018,Q3,9,22,2042250,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,9,17,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,17429,16419,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-09-22,2018,Q3,9,22,2042300,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,9,13,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,12957,12226,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-09-23,2018,Q3,9,23,2042250,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,9,13,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-09-23,2018,Q3,9,23,2042300,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,9,17,NZ,GB,Heathrow,DE,DE,NZ,NZ,DE,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-09-18,2018,Q3,9,18,2042230,02042230|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,9,17,NZ,GB,Heathrow,DE,DE,NZ,NZ,DE,CVEDP,No,Human Consumption,3011,2780,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-09-18,2018,Q3,9,18,2042300,02042230|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,9,26,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,12756,12031,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-01,2018,Q4,10,1,2042250,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,9,26,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-01,2018,Q4,10,1,2042300,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,9,20,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-09-30,2018,Q3,9,30,2042250,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,9,20,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,12586,11813,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-09-30,2018,Q3,9,30,2042300,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,9,26,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-09-29,2018,Q3,9,29,2042250,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,9,26,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,10993,10375,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-09-29,2018,Q3,9,29,2042300,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,9,17,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-01,2018,Q4,10,1,2042250,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,9,17,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,11027,10282,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-01,2018,Q4,10,1,2042300,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,9,17,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,14336,13888,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-09-30,2018,Q3,9,30,2044310,2044310,Ovis Aries,Ovis Aries,-
2018,Q3,9,18,NZ,GB,Heathrow,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,4236,4002,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-09-19,2018,Q3,9,19,2042250,2042250,Ovis Aries,Ovis Aries,-
2018,Q3,9,18,NZ,GB,Heathrow,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,4231,3998,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-09-19,2018,Q3,9,19,2042250,2042250,Ovis Aries,Ovis Aries,-
2018,Q3,9,18,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,12607,11827,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-08,2018,Q4,10,8,2042250,2042250,Ovis Aries,Ovis Aries,-
2018,Q3,9,18,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-07,2018,Q4,10,7,2042250,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,9,18,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,19859,18623,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-10-07,2018,Q4,10,7,2042300,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,9,26,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,18316,17898,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-09-29,2018,Q3,9,29,2069099,2069099,Ovis Aries,Ovis Aries,-
2018,Q3,9,23,NZ,GB,Heathrow,NL,NL,NZ,NZ,NL,CVEDP,No,Human Consumption,1277,1189,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-09-24,2018,Q3,9,24,20130,20130,Bos Taurus,Bos Taurus,-
2018,Q3,9,25,NZ,GB,Heathrow,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,4207,3967,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-09-26,2018,Q3,9,26,2042250,2042250,Ovis Aries,Ovis Aries,-
2018,Q3,9,25,NZ,GB,Heathrow,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,4303,4063,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-09-26,2018,Q3,9,26,2042250,2042250,Ovis Aries,Ovis Aries,-
2018,Q3,9,4,VN,GB,"Grimsby-Immingham, P",GB,GB,VN,VN,GB,CVEDP,No,Human Consumption,26400,22000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-09-11,2018,Q3,9,11,3046200,3046200,Pangasius Hypophthalmus,Pangasius Hypophthalmus,-
2018,Q3,9,17,VN,GB,"Grimsby-Immingham, P",GB,GB,VN,VN,GB,CVEDP,No,Human Consumption,26400,22000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-09-25,2018,Q3,9,25,3046200,3046200,Pangasius Hypophthalmus,Pangasius Hypophthalmus,-
2018,Q3,9,4,VN,GB,"Southampton, P",GB,GB,VN,VN,GB,CVEDP,No,Human Consumption,25200,21000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-09-08,2018,Q3,9,8,3046200,3046200,Pangasius Hypophthalmus,Pangasius Hypophthalmus,-
2018,Q3,9,17,VN,GB,"Southampton, P",GB,GB,VN,VN,GB,CVEDP,No,Human Consumption,25200,21000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-09-24,2018,Q3,9,24,3046200,3046200,Pangasius Hypophthalmus,Pangasius Hypophthalmus,-
2018,Q3,9,4,CL,GB,London Gateway,DE,DE,CL,CL,GB,CVEDP,No,Human Consumption,25459,24000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-09-07,2018,Q3,9,7,20714,20714,Gallus Gallus,Gallus Gallus,-
2018,Q3,9,4,CL,GB,London Gateway,DE,DE,CL,CL,GB,CVEDP,No,Human Consumption,25456,24000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-09-07,2018,Q3,9,7,20714,20714,Gallus Gallus,Gallus Gallus,-
2018,Q3,9,4,CL,GB,London Gateway,DE,DE,CL,CL,GB,CVEDP,No,Human Consumption,25056,24000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-09-07,2018,Q3,9,7,20714,20714,Gallus Gallus,Gallus Gallus,-
