DateOfArrivalAtBIP,BorderInspectionPost,EntryBIPCountry,ConsigneeCountry,ImporterCountry,CountryofOrigin,CommodityGroup,CommodityCode,Species,Temperature,TranshipmentBIPCountry,TranshipmentBIP,TranshipmentTo3rdCountry,To3rdCountry,TransitExitBIP,ForReImport,ForInternalMarket,DateofDeclaration,YearofDeclaration,QuarterofDeclaration,MonthofDeclaration,DayofDeclaration,DocumentaryCheck,IdentityCheck,TotalGrossWeightKg,PhysicalCheck,LaboratoryTestsPerformed,LaboratoryTestsMotivation,LaboratoryTestConclusion,LaboratoryTestTranslation,AcceptableforInternal Market,Notacceptable,RefusalReasonCodeList,DateofDecision,YearofDecision,QuarterofDecision,MonthofDecision,DayofDecision,TotalNetWeightkg
2020-05-25,Heathrow,United Kingdom,United Kingdom,United Kingdom,United States,Semen,5111000,Bos Taurus,-,-,/,-,-,/,No,Other,2020-05-21,2020,Q2,5,21,Satisfactory,Satisfactory,163,Not Done,No,-,-,-,Other,-,-,2020-06-01,2020,Q2,June,1,1
,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,United States,Honey,4090000,Apis Melifera,Ambient,-,/,-,-,/,No,Human Consumption,2020-05-14,2020,Q2,5,14,Not satisfactory,/,113,-,No,-,-,-,-,2. Destruction,1. Absence/Invalid Certificate,2020-05-14,2020,Q2,May,14,66
,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,United States,Honey,4090000,Apis Melifera,Ambient,-,/,-,-,/,No,Human Consumption,2020-05-27,2020,Q2,5,27,-,-,1008,-,-,-,-,-,-,-,-,,2020,Q2,May,,66
2020-05-22,Heathrow,United Kingdom,United Kingdom,United Kingdom,Brazil,Pharmaceutical products,300190,Ruminantia,Ambient,-,/,-,-,/,No,Technical Use,2020-05-31,2020,Q2,5,31,Satisfactory,Satisfactory,115,Not Done,No,-,-,-,Technical Use,-,-,2020-06-04,2020,Q2,June,4,78
2020-05-16,"Tilbury, P",United Kingdom,United Kingdom,United Kingdom,Nigeria,"Preparations of cereals, flour, starch or milk",190230,/,Ambient,-,/,-,-,/,No,Human Consumption,2020-05-22,2020,Q2,5,22,Not satisfactory,/,490,-,No,-,-,-,-,2. Destruction,1. Absence/Invalid Certificate,2020-07-07,2020,Q2,July,7,480
2020-04-27,Belfast,United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044290,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2020-05-07,2020,Q2,5,7,Satisfactory,Satisfactory,23707,Not Done,No,-,-,-,Human Consumption,-,-,2020-05-12,2020,Q2,May,12,22992
2020-05-11,Belfast,United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044290,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2020-05-05,2020,Q2,5,5,Satisfactory,Satisfactory,21436,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-10,2020,Q2,June,10,20728
2020-06-10,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044250,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2020-05-18,2020,Q2,5,18,Satisfactory,Satisfactory,23885,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-11,2020,Q2,June,11,22989
2020-06-10,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-18,2020,Q2,5,18,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-11,2020,Q2,June,11,0
2020-06-10,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-18,2020,Q2,5,18,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-11,2020,Q2,June,11,0
2020-06-10,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-18,2020,Q2,5,18,Satisfactory,Satisfactory,20221,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-11,2020,Q2,June,11,19069
2020-06-10,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-18,2020,Q2,5,18,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-10,2020,Q2,June,10,0
2020-06-10,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-18,2020,Q2,5,18,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-10,2020,Q2,June,10,0
2020-06-10,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042290,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-18,2020,Q2,5,18,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-10,2020,Q2,June,10,0
2020-06-10,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-18,2020,Q2,5,18,Satisfactory,Satisfactory,15210,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-10,2020,Q2,June,10,14157
2020-06-02,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-18,2020,Q2,5,18,Satisfactory,Satisfactory,17843,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-04,2020,Q2,June,4,16669
2020-06-02,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-18,2020,Q2,5,18,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-04,2020,Q2,June,4,0
2020-06-02,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042290,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-18,2020,Q2,5,18,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-04,2020,Q2,June,4,0
2020-06-02,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-18,2020,Q2,5,18,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-04,2020,Q2,June,4,0
2020-06-02,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044310,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2020-05-18,2020,Q2,5,18,Satisfactory,Satisfactory,14263,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-04,2020,Q2,June,4,13806
2020-06-02,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044310,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2020-05-18,2020,Q2,5,18,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-04,2020,Q2,June,4,0
2020-06-02,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep or goats meat and sheep or goats meat products,2069099,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2020-05-18,2020,Q2,5,18,Satisfactory,Satisfactory,18617,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-04,2020,Q2,June,4,18197
2020-06-02,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044310,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2020-05-18,2020,Q2,5,18,Satisfactory,Satisfactory,17282,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-04,2020,Q2,June,4,16891
2020-06-02,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep or goats meat and sheep or goats meat products,2069099,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2020-05-18,2020,Q2,5,18,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-04,2020,Q2,June,4,0
2020-06-02,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-18,2020,Q2,5,18,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-04,2020,Q2,June,4,0
2020-06-02,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-18,2020,Q2,5,18,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-04,2020,Q2,June,4,0
2020-06-02,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042290,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-18,2020,Q2,5,18,Satisfactory,Satisfactory,11888,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-04,2020,Q2,June,4,11074
2020-06-02,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-18,2020,Q2,5,18,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-04,2020,Q2,June,4,0
2020-06-02,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-18,2020,Q2,5,18,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-04,2020,Q2,June,4,0
2020-06-02,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-18,2020,Q2,5,18,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-04,2020,Q2,June,4,0
2020-06-02,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042290,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-18,2020,Q2,5,18,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-04,2020,Q2,June,4,0
2020-06-02,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-18,2020,Q2,5,18,Satisfactory,Satisfactory,18844,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-04,2020,Q2,June,4,17662
2020-06-02,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-18,2020,Q2,5,18,Satisfactory,Satisfactory,24279,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-04,2020,Q2,June,4,22702
2020-06-02,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042290,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-18,2020,Q2,5,18,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-04,2020,Q2,June,4,0
2020-06-02,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-18,2020,Q2,5,18,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-04,2020,Q2,June,4,0
2020-06-02,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-18,2020,Q2,5,18,Satisfactory,Satisfactory,20202,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-03,2020,Q2,June,3,18999
2020-06-02,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-18,2020,Q2,5,18,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-03,2020,Q2,June,3,0
2020-06-02,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042290,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-18,2020,Q2,5,18,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-03,2020,Q2,June,3,0
2020-06-02,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-18,2020,Q2,5,18,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-03,2020,Q2,June,3,0
2020-06-02,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-18,2020,Q2,5,18,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-03,2020,Q2,June,3,0
2020-06-02,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-18,2020,Q2,5,18,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-03,2020,Q2,June,3,0
2020-06-02,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-18,2020,Q2,5,18,Satisfactory,Satisfactory,20054,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-03,2020,Q2,June,3,18889
2020-06-02,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044290,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2020-05-18,2020,Q2,5,18,Satisfactory,Satisfactory,23711,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-04,2020,Q2,June,4,23004
2020-05-26,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-18,2020,Q2,5,18,Satisfactory,Satisfactory,23878,Not Done,No,-,-,-,Human Consumption,-,-,2020-05-27,2020,Q2,May,27,22409
2020-05-26,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042290,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-18,2020,Q2,5,18,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-05-27,2020,Q2,May,27,0
2020-05-26,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-18,2020,Q2,5,18,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-05-27,2020,Q2,May,27,0
2020-05-26,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044250,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2020-05-18,2020,Q2,5,18,Satisfactory,Satisfactory,23746,Not Done,No,-,-,-,Human Consumption,-,-,2020-05-27,2020,Q2,May,27,22989
2020-06-16,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044250,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2020-05-27,2020,Q2,5,27,Satisfactory,Satisfactory,13152,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-16,2020,Q2,June,16,12628
2020-06-23,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044310,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2020-05-30,2020,Q2,5,30,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-24,2020,Q2,June,24,0
2020-06-23,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep or goats meat and sheep or goats meat products,2069099,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2020-05-30,2020,Q2,5,30,Satisfactory,Satisfactory,18986,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-24,2020,Q2,June,24,18496
2020-06-23,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044230,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2020-05-30,2020,Q2,5,30,Satisfactory,Satisfactory,24028,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-25,2020,Q2,June,25,23315
2020-06-23,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044310,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2020-05-30,2020,Q2,5,30,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-24,2020,Q2,June,24,0
2020-06-23,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep or goats meat and sheep or goats meat products,2069099,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2020-05-30,2020,Q2,5,30,Satisfactory,Satisfactory,18790,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-24,2020,Q2,June,24,18360
2020-06-23,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-30,2020,Q2,5,30,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-24,2020,Q2,June,24,0
2020-06-23,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-30,2020,Q2,5,30,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-24,2020,Q2,June,24,0
2020-06-23,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-30,2020,Q2,5,30,Satisfactory,Satisfactory,12789,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-24,2020,Q2,June,24,12035
2020-06-23,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-30,2020,Q2,5,30,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-24,2020,Q2,June,24,0
2020-06-23,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-30,2020,Q2,5,30,Satisfactory,Satisfactory,11890,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-24,2020,Q2,June,24,11112
2020-06-23,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-30,2020,Q2,5,30,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-24,2020,Q2,June,24,0
2020-06-23,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-30,2020,Q2,5,30,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-24,2020,Q2,June,24,0
2020-06-23,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-30,2020,Q2,5,30,Satisfactory,Satisfactory,12324,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-24,2020,Q2,June,24,11521
2020-06-23,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044310,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2020-05-30,2020,Q2,5,30,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-24,2020,Q2,June,24,0
2020-06-23,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep or goats meat and sheep or goats meat products,2069099,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2020-05-30,2020,Q2,5,30,Satisfactory,Satisfactory,18846,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-24,2020,Q2,June,24,18360
2020-06-23,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-30,2020,Q2,5,30,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-26,2020,Q2,June,26,0
2020-06-23,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042290,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-30,2020,Q2,5,30,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-26,2020,Q2,June,26,0
2020-06-23,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-30,2020,Q2,5,30,Satisfactory,Satisfactory,23440,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-26,2020,Q2,June,26,21920
2020-06-23,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-30,2020,Q2,5,30,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-26,2020,Q2,June,26,0
2020-06-23,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-30,2020,Q2,5,30,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-26,2020,Q2,June,26,0
2020-06-23,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-30,2020,Q2,5,30,Satisfactory,Satisfactory,22329,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-26,2020,Q2,June,26,21040
2020-06-16,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2020-05-30,2020,Q2,5,30,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-06-19,2020,Q2,June,19,0
