YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,ConsignorCountry,EntryBIPcountryISOcode,BorderInspectionPost,ConsigneeCountry,ImporterCountry,CountryOfOrigin,CountryFromWhereConsigned,DeliveryISO,DeliveryType,ForRe_import,ForInternalMarket,GrossWeight_Kg,TotalNetWeight_Kg,TransshipmentExitBIPcountryISOcode,ExitBIPcountryTransit,DocumentaryCheck,IdentityCheck,PhysicalCheck,LaboratoryTests1,TestedFor,Results1,AcceptableForTranshipment,TranshipmentBIP,TranshipmentEU_BIP,TranshipmentUnitNumber,TransitTo3rdCountry,TransitExitBIP,TracesUnitNumber,AcceptableForInternalMarket,AcceptableForSpecificWarehouseProcedure_Article12.4and13,NotAcceptable,RefusalReasons,DateOfSignature,YearOfDecision,QuarterOfDecision,MonthOfDecision,DayOfDecision,LaboratoryTests2,Commodity,Commodity_List,Species,Species_List,CountryOfDestination,Motivation,LaboratoryTests3,SampleDate,Results2,SampleCount,LaboratoryTestConclusion,ReleasedDate
2017,Q2,4,28,CN,GB,Liverpool,GB,GB,CN,China,GB,CVEDP,No,Animal Feedingstuff,12480,9360,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-06-05,2017,Q2,6,5,-,00230910,00230910,-,,United Kingdom,-,-,,-,-,-,
2017,Q2,5,1,US,GB,Stansted,GB,GB,US,United States,GB,CVEDP,No,Human Consumption,4.54,3,/,/,notsatisfactory,satisfactory,notdone,No,-,-,Not Acceptable,/,/,/,-,/,/,-,-,1. Re-Export,1. Absence/Invalid Certificate,2017-06-13,2017,Q2,6,13,-,00040210,00040210,Bos Taurus,Bos Taurus,United Kingdom,-,-,,-,-,-,
2017,Q2,5,2,NZ,GB,Felixstowe P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,8447.26,7891.66,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-04,2017,Q2,6,4,-,02042210,02042210|02042230|02042250|02042250|02042290|02042300|02042300,Ovis Aries,Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q2,5,2,NZ,GB,Felixstowe P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,8447.26,7891.66,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-04,2017,Q2,6,4,-,02042230,02042210|02042230|02042250|02042250|02042290|02042300|02042300,Ovis Aries,Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q2,5,2,NZ,GB,Felixstowe P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,8447.26,7891.66,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-04,2017,Q2,6,4,-,02042250,02042210|02042230|02042250|02042250|02042290|02042300|02042300,Ovis Aries,Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q2,5,2,NZ,GB,Felixstowe P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,8447.26,7891.66,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-04,2017,Q2,6,4,-,02042290,02042210|02042230|02042250|02042250|02042290|02042300|02042300,Ovis Aries,Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q2,5,2,NZ,GB,Felixstowe P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,8447.26,7891.66,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-04,2017,Q2,6,4,-,02042300,02042210|02042230|02042250|02042250|02042290|02042300|02042300,Ovis Aries,Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q2,5,2,NZ,GB,Felixstowe P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,14495.99,14029.24,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-04,2017,Q2,6,4,-,02044250,02044250|02044250|02044290|02044290|02044290|02069099|02069099|02069099|02069099,Ovis Aries,Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q2,5,2,NZ,GB,Felixstowe P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,14495.99,14029.24,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-04,2017,Q2,6,4,-,02044290,02044250|02044250|02044290|02044290|02044290|02069099|02069099|02069099|02069099,Ovis Aries,Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q2,5,2,NZ,GB,Felixstowe P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,14495.99,14029.24,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-04,2017,Q2,6,4,-,02069099,02044250|02044250|02044290|02044290|02044290|02069099|02069099|02069099|02069099,Ovis Aries,Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q2,5,4,NZ,GB,Felixstowe P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,12784.61,12171,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-03,2017,Q2,6,3,-,00020130,020130|020130|020130,Bos Taurus,Bos Taurus|Bos Taurus|Bos Taurus,United Kingdom,-,-,,-,-,-,
2017,Q2,5,4,BR,GB,Felixstowe P,GB,GB,BR,Brazil,GB,CVEDP,No,Human Consumption,25974,24975,/,/,satisfactory,satisfactory,satisfactory,Yes,Suspicion,Satisfactory,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-08,2017,Q2,6,8,Yes,00020714,00020714,Gallus Gallus,Gallus Gallus,United Kingdom,Suspicion,Salmonella enteritidis,2017-05-09,not detected in 25g,5,Satisfactory,2017-06-02
2017,Q2,5,4,BR,GB,Felixstowe P,GB,GB,BR,Brazil,GB,CVEDP,No,Human Consumption,25974,24975,/,/,satisfactory,satisfactory,satisfactory,Yes,Suspicion,Satisfactory,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-08,2017,Q2,6,8,Yes,00020714,00020714,Gallus Gallus,Gallus Gallus,United Kingdom,Suspicion,Salmonella spp.,2017-05-09,Detected in 25g Salmonella Heidelberg Subspecies: I,5,Satisfactory,2017-06-02
2017,Q2,5,4,BR,GB,Felixstowe P,GB,GB,BR,Brazil,GB,CVEDP,No,Human Consumption,25974,24975,/,/,satisfactory,satisfactory,satisfactory,Yes,Suspicion,Satisfactory,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-08,2017,Q2,6,8,Yes,00020714,00020714,Gallus Gallus,Gallus Gallus,United Kingdom,Suspicion,Salmonella typhimurium,2017-05-09,not detected in 25g,5,Satisfactory,2017-06-02
2017,Q2,5,4,BR,GB,London Gateway,NL,NL,BR,Brazil,GB,CVEDP,No,Human Consumption,27167,25800,/,/,satisfactory,satisfactory,satisfactory,Yes,Re-enforced,Satisfactory,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-05,2017,Q2,6,5,Yes,00020714,00020714,Gallus Gallus,Gallus Gallus,United Kingdom,Re-enforced,Salmonella typhimurium,2017-05-08,Salmonella Minnesota Subspecies I MLST: 548 Detected in 25g,5,Satisfactory,2017-06-05
2017,Q2,5,8,PY,GB,London Gateway,GB,GB,PY,Paraguay,GB,CVEDP,No,Human Consumption,4101.09,3804.26,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-09,2017,Q2,6,9,-,00020130,00020130,Bos Taurus,Bos Taurus,United Kingdom,-,-,,-,-,-,
2017,Q2,5,8,PY,GB,London Gateway,GB,GB,PY,Paraguay,GB,CVEDP,No,Human Consumption,8279.8,7698.17,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-09,2017,Q2,6,9,-,00020130,00020130,Bos Taurus,Bos Taurus,United Kingdom,-,-,,-,-,-,
2017,Q2,5,8,PY,GB,London Gateway,GB,GB,PY,Paraguay,GB,CVEDP,No,Human Consumption,698.21,645.91,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-09,2017,Q2,6,9,-,00020130,00020130,Bos Taurus,Bos Taurus,United Kingdom,-,-,,-,-,-,
2017,Q2,5,8,PY,GB,London Gateway,GB,GB,PY,Paraguay,GB,CVEDP,No,Human Consumption,11644.48,10862.32,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-09,2017,Q2,6,9,-,00020130,00020130,Bos Taurus,Bos Taurus,United Kingdom,-,-,,-,-,-,
2017,Q2,5,8,PY,GB,London Gateway,GB,GB,PY,Paraguay,GB,CVEDP,No,Human Consumption,3598.78,3339.08,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-09,2017,Q2,6,9,-,00020130,00020130,Bos Taurus,Bos Taurus,United Kingdom,-,-,,-,-,-,
2017,Q2,5,8,PY,GB,London Gateway,GB,GB,PY,Paraguay,GB,CVEDP,No,Human Consumption,8772.4,8157.8,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-09,2017,Q2,6,9,-,00020130,00020130,Bos Taurus,Bos Taurus,United Kingdom,-,-,,-,-,-,
2017,Q2,5,8,BD,GB,Felixstowe P,GB,GB,BD,Bangladesh,GB,CVEDP,No,Human Consumption,24700,10920,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-07,2017,Q2,6,7,-,03061799,03061799,Macrobrachium Rosenbergii,Macrobrachium Rosenbergii,United Kingdom,-,-,,-,-,-,
2017,Q2,5,8,NZ,GB,London Gateway,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,13617.26,13247.66,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-05,2017,Q2,6,5,-,02044290,02044290|02044290,Ovis Aries,Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q2,5,8,CN,GB,Southampton P,GB,GB,CN,China,GB,CVEDP,No,Human Consumption,21430,17217,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-15,2017,Q2,6,15,-,03054980,03054980,Otra Pesca,Otra Pesca,United Kingdom,-,-,,-,-,-,
2017,Q2,5,8,CN,GB,Southampton P,GB,GB,CN,China,GB,CVEDP,No,Human Consumption,19760,17100,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-06,2017,Q2,6,6,-,03048100,03048100,Onchorhynchus Gorbusha,Onchorhynchus Gorbusha,United Kingdom,-,-,,-,-,-,
2017,Q2,5,9,GD,GB,Gatwick,GB,GB,GD,Grenada,GB,CVEDP,No,-,28,27,/,/,notsatisfactory,satisfactory,notdone,No,-,-,Not Acceptable,/,/,/,-,/,/,-,-,1. Re-Export,2. Non Approved Country,2017-06-16,2017,Q2,6,16,-,04090000,04090000,Invertebrata,Invertebrata,United Kingdom,-,-,,-,-,-,
2017,Q2,5,9,VN,GB,Felixstowe P,GB,GB,VN,Viet Nam,GB,CVEDP,No,Human Consumption,17556,15048,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-04,2017,Q2,6,4,-,16052900,16052900,Penaeus Vannamei,Penaeus Vannamei,United Kingdom,-,-,,-,-,-,
2017,Q2,5,9,MM,GB,Southampton P,GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,11259,10467,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-09,2017,Q2,6,9,-,03032400,03032400|03032500|03032500|03038910|03038910|03038910|03038910,Pangasius Pangasius,Cirrhinus Cirrhosus|Labeo Rohita|Pangasius Pangasius|Sperata Seenghala|Systomus Sarana|Tenualosa Ilisha|Wallago Spp,United Kingdom,-,-,,-,-,-,
2017,Q2,5,9,MM,GB,Southampton P,GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,11259,10467,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-09,2017,Q2,6,9,-,03032500,03032400|03032500|03032500|03038910|03038910|03038910|03038910,Cirrhinus Cirrhosus,Cirrhinus Cirrhosus|Labeo Rohita|Pangasius Pangasius|Sperata Seenghala|Systomus Sarana|Tenualosa Ilisha|Wallago Spp,United Kingdom,-,-,,-,-,-,
2017,Q2,5,9,MM,GB,Southampton P,GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,11259,10467,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-09,2017,Q2,6,9,-,03032500,03032400|03032500|03032500|03038910|03038910|03038910|03038910,Labeo Rohita,Cirrhinus Cirrhosus|Labeo Rohita|Pangasius Pangasius|Sperata Seenghala|Systomus Sarana|Tenualosa Ilisha|Wallago Spp,United Kingdom,-,-,,-,-,-,
2017,Q2,5,9,MM,GB,Southampton P,GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,11259,10467,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-09,2017,Q2,6,9,-,03038910,03032400|03032500|03032500|03038910|03038910|03038910|03038910,Sperata Seenghala,Cirrhinus Cirrhosus|Labeo Rohita|Pangasius Pangasius|Sperata Seenghala|Systomus Sarana|Tenualosa Ilisha|Wallago Spp,United Kingdom,-,-,,-,-,-,
2017,Q2,5,9,MM,GB,Southampton P,GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,11259,10467,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-09,2017,Q2,6,9,-,03038910,03032400|03032500|03032500|03038910|03038910|03038910|03038910,Systomus Sarana,Cirrhinus Cirrhosus|Labeo Rohita|Pangasius Pangasius|Sperata Seenghala|Systomus Sarana|Tenualosa Ilisha|Wallago Spp,United Kingdom,-,-,,-,-,-,
2017,Q2,5,9,MM,GB,Southampton P,GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,11259,10467,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-09,2017,Q2,6,9,-,03038910,03032400|03032500|03032500|03038910|03038910|03038910|03038910,Tenualosa Ilisha,Cirrhinus Cirrhosus|Labeo Rohita|Pangasius Pangasius|Sperata Seenghala|Systomus Sarana|Tenualosa Ilisha|Wallago Spp,United Kingdom,-,-,,-,-,-,
2017,Q2,5,9,MM,GB,Southampton P,GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,11259,10467,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-09,2017,Q2,6,9,-,03038910,03032400|03032500|03032500|03038910|03038910|03038910|03038910,Wallago Spp,Cirrhinus Cirrhosus|Labeo Rohita|Pangasius Pangasius|Sperata Seenghala|Systomus Sarana|Tenualosa Ilisha|Wallago Spp,United Kingdom,-,-,,-,-,-,
2017,Q2,5,10,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,20368,19520,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-01,2017,Q2,6,1,-,00160232,00160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,5,10,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,19366,18560,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-01,2017,Q2,6,1,-,00160232,00160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,5,10,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,16333.09,15134.89,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-01,2017,Q2,6,1,-,00160232,00160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,5,10,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,17908.46,16790,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-01,2017,Q2,6,1,-,00160232,00160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,5,10,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,20652.5,20000,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-01,2017,Q2,6,1,-,00160232,00160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,5,10,NZ,GB,Belfast,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,15363.82,14993,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-14,2017,Q2,6,14,-,00020230,020230|020230|020230|020230|020230,Bos Taurus,Bos Taurus|Bos Taurus|Bos Taurus|Bos Taurus|Bos Taurus,United Kingdom,-,-,,-,-,-,
2017,Q2,5,10,TW,GB,Felixstowe P,GB,GB,TW,Taiwan,GB,CVEDP,No,Human Consumption,22522.5,14700,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-02,2017,Q2,6,2,-,03074392,03074392,Illex Spp,Illex Spp,United Kingdom,-,-,,-,-,-,
2017,Q2,5,10,TW,GB,Felixstowe P,GB,GB,TW,Taiwan,GB,CVEDP,No,Human Consumption,637.5,600,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-02,2017,Q2,6,2,-,03074392,03074392,Illex Spp,Illex Spp,United Kingdom,-,-,,-,-,-,
2017,Q2,5,10,AU,GB,Felixstowe P,GB,GB,AU,Australia,GB,CVEDP,No,Human Consumption,21007.7,20050.05,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-01,2017,Q2,6,1,-,00020130,020130|020130,Bos Taurus,Bos Taurus|Bos Taurus,United Kingdom,-,-,,-,-,-,
2017,Q2,5,10,AU,GB,Felixstowe P,GB,GB,AU,Australia,GB,CVEDP,No,Human Consumption,25862.04,25023.6,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-01,2017,Q2,6,1,-,02042250,02042250|02042250|02042300,Ovis Aries,Ovis Aries|Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q2,5,10,AU,GB,Felixstowe P,GB,GB,AU,Australia,GB,CVEDP,No,Human Consumption,25862.04,25023.6,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-01,2017,Q2,6,1,-,02042300,02042250|02042250|02042300,Ovis Aries,Ovis Aries|Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q2,5,10,BR,GB,London Gateway,NL,NL,BR,Brazil,GB,CVEDP,No,Human Consumption,27167,25800,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-06,2017,Q2,6,6,-,00020714,00020714,Gallus Gallus,Gallus Gallus,United Kingdom,-,-,,-,-,-,
2017,Q2,5,10,CN,GB,Southampton P,GB,GB,CN,China,GB,CVEDP,No,Human Consumption,22000,18273.6,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-06,2017,Q2,6,6,-,03047500,03047500,Theragra Chalcogramma,Theragra Chalcogramma,United Kingdom,-,-,,-,-,-,
2017,Q2,5,11,BR,GB,London Gateway,AT,AT,BR,Brazil,GB,CVEDP,No,Human Consumption,21714,20680,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-01,2017,Q2,6,1,-,00160232,00160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,5,11,BR,GB,London Gateway,GB,GB,BR,Brazil,GB,CVEDP,No,Human Consumption,26305.26,25005,/,/,satisfactory,satisfactory,satisfactory,Yes,Suspicion,Satisfactory,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-08,2017,Q2,6,8,Yes,02109939,02109939,Aves,Aves,United Kingdom,Suspicion,Salmonella spp.,2017-05-30,not detected in 25 g,5,Satisfactory,2017-06-08
2017,Q2,5,11,PY,GB,London Gateway,GB,GB,PY,Paraguay,GB,CVEDP,No,Human Consumption,4014.89,3741.74,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-06-09,2017,Q2,6,9,-,00020130,00020130,Bos Taurus,Bos Taurus,United Kingdom,-,-,,-,-,-,
