DateOfArrivalAtBIP,BorderInspectionPost,EntryBIPCountry,ConsigneeCountry,ImporterCountry,CountryofOrigin,CommodityGroup,CommodityCode,Species,Temperature,TranshipmentBIPCountry,TranshipmentBIP,TranshipmentTo3rdCountry,To3rdCountry,TransitExitBIP,ForReImport,ForInternalMarket,DateofDeclaration,YearofDeclaration,QuarterofDeclaration,MonthofDeclaration,DayofDeclaration,DocumentaryCheck,IdentityCheck,TotalGrossWeightKg,PhysicalCheck,LaboratoryTestsPerformed,LaboratoryTestsMotivation,LaboratoryTestConclusion,LaboratoryTestTranslation,AcceptableforInternal Market,Notacceptable,RefusalReasonCodeList,DateofDecision,YearofDecision,QuarterofDecision,MonthofDecision,DayofDecision,TotalNetWeightkg
2019-04-29,Heathrow,United Kingdom,United Kingdom,United Kingdom,Australia,Bovine meat and bovine meat products,20120,Bos Taurus,Chilled,-,/,-,-,/,No,Human Consumption,2019-04-26,2019,Q2,4,26,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-30,2019,Q2,April,30,0
2019-04-29,Heathrow,United Kingdom,United Kingdom,United Kingdom,Australia,Bovine meat and bovine meat products,20130,Bos Taurus,Chilled,-,/,-,-,/,No,Human Consumption,2019-04-26,2019,Q2,4,26,Satisfactory,Satisfactory,154,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-30,2019,Q2,April,30,143
2019-04-29,Heathrow,United Kingdom,United Kingdom,United Kingdom,Australia,Bovine meat and bovine meat products,2061095,Bos Taurus,Chilled,-,/,-,-,/,No,Human Consumption,2019-04-26,2019,Q2,4,26,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-30,2019,Q2,April,30,0
2019-04-29,Heathrow,United Kingdom,United Kingdom,United Kingdom,Australia,Bovine meat and bovine meat products,20120,Bos Taurus,Chilled,-,/,-,-,/,No,Human Consumption,2019-04-26,2019,Q2,4,26,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-30,2019,Q2,April,30,0
2019-04-29,Heathrow,United Kingdom,United Kingdom,United Kingdom,Australia,Bovine meat and bovine meat products,20130,Bos Taurus,Chilled,-,/,-,-,/,No,Human Consumption,2019-04-26,2019,Q2,4,26,Satisfactory,Satisfactory,6086,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-30,2019,Q2,April,30,5749
2019-04-30,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Miscellaneous edible preparations,21039090,Stolephorus Spp,Ambient,-,/,-,-,/,No,Human Consumption,2019-04-10,2019,Q2,4,10,Satisfactory,Satisfactory,2696,Not Done,No,-,-,-,Human Consumption,-,-,2019-05-02,2019,Q2,May,2,2453
2019-04-17,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,India,Fishery products,3038990,Stolephorus Commersonnii,Frozen,-,/,-,-,/,No,Human Consumption,2019-04-25,2019,Q2,4,25,Satisfactory,Satisfactory,8200,Satisfactory,Yes,Random,Satisfactory,Histamine,Human Consumption,-,-,2019-04-26,2019,Q2,April,26,6660
2019-04-18,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,India,Fishery products,3074338,Loligo Duvauceli,Frozen,-,/,-,-,/,No,Human Consumption,2019-04-18,2019,Q2,4,18,Satisfactory,Satisfactory,8800,Satisfactory,No,-,-,-,Human Consumption,-,-,2019-04-25,2019,Q2,April,25,8000
2019-03-26,"Felixstowe, P",United Kingdom,Russian Federation,Russian Federation,Turkey,Poultry meat and poultry meat products,20714,Gallus Gallus,Frozen,-,/,Russian Federation,-,/,No,-,2019-04-18,2019,Q2,4,18,Not satisfactory,Not satisfactory,26294,Not Done,No,-,-,-,-,1. Re-Export,2. Non Approved Country,2019-05-02,2019,Q2,May,2,24900
2019-03-26,"Felixstowe, P",United Kingdom,Russian Federation,Russian Federation,Turkey,Poultry meat and poultry meat products,20714,Gallus Gallus,Frozen,-,/,Russian Federation,-,/,No,-,2019-04-26,2019,Q2,4,26,Not satisfactory,Not satisfactory,26294,Not Done,No,-,-,-,-,1. Re-Export,2. Non Approved Country,2019-05-02,2019,Q2,May,2,24900
2019-03-26,"Felixstowe, P",United Kingdom,Russian Federation,Russian Federation,Turkey,Poultry meat and poultry meat products,20714,Gallus Gallus,Frozen,-,/,Russian Federation,-,/,No,-,2019-04-26,2019,Q2,4,26,Not satisfactory,Not satisfactory,26294,Not Done,No,-,-,-,-,1. Re-Export,2. Non Approved Country,2019-05-02,2019,Q2,May,2,24900
2019-03-26,"Felixstowe, P",United Kingdom,Russian Federation,Russian Federation,Turkey,Poultry meat and poultry meat products,20714,Gallus Gallus,Frozen,-,/,Russian Federation,-,/,No,-,2019-04-26,2019,Q2,4,26,Not satisfactory,Not satisfactory,26294,Not Done,No,-,-,-,-,1. Re-Export,2. Non Approved Country,2019-05-02,2019,Q2,May,2,24900
2019-03-26,"Felixstowe, P",United Kingdom,Russian Federation,Russian Federation,Turkey,Poultry meat and poultry meat products,20714,Gallus Gallus,Frozen,-,/,Russian Federation,-,/,No,-,2019-04-26,2019,Q2,4,26,Not satisfactory,Not satisfactory,26294,Not Done,No,-,-,-,-,1. Re-Export,2. Non Approved Country,2019-05-02,2019,Q2,May,2,24900
2019-03-26,"Felixstowe, P",United Kingdom,Russian Federation,Russian Federation,Turkey,Poultry meat and poultry meat products,20714,Gallus Gallus,Frozen,-,/,Russian Federation,-,/,No,-,2019-04-26,2019,Q2,4,26,Not satisfactory,Not satisfactory,26294,Not Done,No,-,-,-,-,1. Re-Export,2. Non Approved Country,2019-05-02,2019,Q2,May,2,24900
2019-04-12,Manchester,United Kingdom,United Kingdom,United Kingdom,United States,Semen,5111000,Bos Taurus,-,-,/,-,-,/,No,Other,2019-04-10,2019,Q2,4,10,Satisfactory,Satisfactory,367,Not Done,No,-,-,-,Other,-,-,2019-04-12,2019,Q2,April,12,1
2019-04-12,Manchester,United Kingdom,United Kingdom,United Kingdom,United States,Semen,5111000,Bos Taurus,-,-,/,-,-,/,No,Other,2019-04-10,2019,Q2,4,10,Satisfactory,Satisfactory,367,Not Done,No,-,-,-,Other,-,-,2019-04-12,2019,Q2,April,12,8
2019-04-08,Heathrow,United Kingdom,Germany,Germany,Oman,Pharmaceutical products,30021200,Otra Mammalia,Ambient,Germany,Leipzig-Halle Flughafen,-,-,/,No,-,2019-04-11,2019,Q2,4,11,Satisfactory,/,1,-,No,-,-,-,-,-,-,2019-04-11,2019,Q2,April,11,1
2019-04-18,London Gateway,United Kingdom,United Kingdom,United Kingdom,Peru,Fishery products,3079200,Argopecten Purpuratus,Frozen,-,/,-,-,/,No,Human Consumption,2019-04-16,2019,Q2,4,16,Satisfactory,Satisfactory,17370,Satisfactory,No,-,-,-,Human Consumption,-,-,2019-04-25,2019,Q2,April,25,14900
2019-04-15,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,United States,Miscellaneous edible preparations,21069098,Apis Melifera,Ambient,-,/,-,-,/,No,Human Consumption,2019-04-17,2019,Q2,4,17,Satisfactory,Satisfactory,19488,Satisfactory,No,-,-,-,Human Consumption,-,-,2019-04-18,2019,Q2,April,18,19051
2019-04-03,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044250,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-04-01,2019,Q2,4,1,Satisfactory,Satisfactory,27811,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-12,2019,Q2,April,12,23071
2019-04-03,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-04-01,2019,Q2,4,1,Satisfactory,Satisfactory,24558,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-04,2019,Q2,April,4,23162
2019-04-03,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-04-01,2019,Q2,4,1,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-04,2019,Q2,April,4,0
2019-04-10,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-04-05,2019,Q2,4,5,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-12,2019,Q2,April,12,0
2019-04-10,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-04-05,2019,Q2,4,5,Satisfactory,Satisfactory,22290,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-12,2019,Q2,April,12,20992
2019-04-03,Heathrow,United Kingdom,Netherlands,Netherlands,New Zealand,Bovine meat and bovine meat products,20130,Bos Taurus,Chilled,-,/,-,-,/,No,Human Consumption,2019-04-02,2019,Q2,4,2,Satisfactory,Satisfactory,841,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-03,2019,Q2,April,3,781
2019-04-04,Belfast,United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044250,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-04-04,2019,Q2,4,4,Satisfactory,Satisfactory,23941,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-09,2019,Q2,April,9,23060
2019-04-08,Heathrow,United Kingdom,Germany,Germany,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-04-08,2019,Q2,4,8,Satisfactory,Satisfactory,1707,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-08,2019,Q2,April,8,1562
2019-04-08,Heathrow,United Kingdom,Germany,Germany,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-04-08,2019,Q2,4,8,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-08,2019,Q2,April,8,0
2019-04-17,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-04-10,2019,Q2,4,10,Satisfactory,Satisfactory,23375,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-20,2019,Q2,April,20,21804
2019-04-17,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-04-10,2019,Q2,4,10,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-20,2019,Q2,April,20,0
2019-04-17,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-04-10,2019,Q2,4,10,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-20,2019,Q2,April,20,0
2019-04-17,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-04-10,2019,Q2,4,10,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-20,2019,Q2,April,20,0
2019-04-17,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-04-10,2019,Q2,4,10,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-20,2019,Q2,April,20,0
2019-04-17,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-04-10,2019,Q2,4,10,Satisfactory,Satisfactory,22304,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-20,2019,Q2,April,20,20816
2019-04-17,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-04-10,2019,Q2,4,10,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-20,2019,Q2,April,20,0
2019-04-17,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-04-10,2019,Q2,4,10,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-20,2019,Q2,April,20,0
2019-04-17,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-04-10,2019,Q2,4,10,Satisfactory,Satisfactory,21666,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-20,2019,Q2,April,20,20215
2019-04-17,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044310,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-04-15,2019,Q2,4,15,Satisfactory,Satisfactory,18351,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-20,2019,Q2,April,20,17925
2019-04-17,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep or goats meat and sheep or goats meat products,2069099,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-04-15,2019,Q2,4,15,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-20,2019,Q2,April,20,0
2019-04-17,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044250,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-04-10,2019,Q2,4,10,Satisfactory,Satisfactory,15416,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-20,2019,Q2,April,20,14932
2019-04-22,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044310,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-04-11,2019,Q2,4,11,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-23,2019,Q2,April,23,0
2019-04-22,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep or goats meat and sheep or goats meat products,2069099,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-04-11,2019,Q2,4,11,Satisfactory,Satisfactory,18485,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-23,2019,Q2,April,23,18061
2019-04-22,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044310,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-04-11,2019,Q2,4,11,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-23,2019,Q2,April,23,0
2019-04-22,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep or goats meat and sheep or goats meat products,2069099,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-04-11,2019,Q2,4,11,Satisfactory,Satisfactory,18483,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-23,2019,Q2,April,23,18006
2019-04-13,Belfast,United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044250,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-04-11,2019,Q2,4,11,Satisfactory,Satisfactory,13621,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-15,2019,Q2,April,15,13145
2019-04-12,Belfast,United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044250,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-04-11,2019,Q2,4,11,Satisfactory,Satisfactory,23998,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-15,2019,Q2,April,15,23000
2019-04-12,Belfast,United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044250,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-04-11,2019,Q2,4,11,Satisfactory,Satisfactory,24599,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-15,2019,Q2,April,15,23538
2019-04-15,Heathrow,United Kingdom,Germany,Germany,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-04-15,2019,Q2,4,15,Satisfactory,Satisfactory,2206,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-15,2019,Q2,April,15,2025
2019-04-15,Heathrow,United Kingdom,Germany,Germany,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-04-15,2019,Q2,4,15,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-15,2019,Q2,April,15,0
2019-04-24,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep or goats meat and sheep or goats meat products,2069099,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-04-16,2019,Q2,4,16,Satisfactory,Satisfactory,18986,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-27,2019,Q2,April,27,18496
2019-04-24,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044310,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-04-16,2019,Q2,4,16,Satisfactory,Satisfactory,17768,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-26,2019,Q2,April,26,17354
2019-04-24,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-04-16,2019,Q2,4,16,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-26,2019,Q2,April,26,0
2019-04-24,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-04-16,2019,Q2,4,16,Satisfactory,Satisfactory,19644,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-26,2019,Q2,April,26,18479
2019-04-24,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-04-16,2019,Q2,4,16,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-26,2019,Q2,April,26,0
2019-04-24,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-04-16,2019,Q2,4,16,Satisfactory,Satisfactory,11413,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-26,2019,Q2,April,26,10719
2019-04-24,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-04-16,2019,Q2,4,16,Satisfactory,Satisfactory,12530,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-26,2019,Q2,April,26,11728
2019-04-24,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-04-16,2019,Q2,4,16,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-26,2019,Q2,April,26,0
2019-04-24,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-04-16,2019,Q2,4,16,Satisfactory,Satisfactory,24883,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-26,2019,Q2,April,26,23296
2019-04-24,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042290,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-04-16,2019,Q2,4,16,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-26,2019,Q2,April,26,0
2019-04-24,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-04-16,2019,Q2,4,16,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-26,2019,Q2,April,26,0
2019-04-24,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044310,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-04-16,2019,Q2,4,16,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-26,2019,Q2,April,26,0
2019-04-24,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep or goats meat and sheep or goats meat products,2069099,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-04-16,2019,Q2,4,16,Satisfactory,Satisfactory,17366,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-26,2019,Q2,April,26,16918
2019-04-24,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044310,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-04-16,2019,Q2,4,16,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-26,2019,Q2,April,26,0
2019-04-24,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep or goats meat and sheep or goats meat products,2069099,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-04-16,2019,Q2,4,16,Satisfactory,Satisfactory,17900,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-26,2019,Q2,April,26,17381
2019-04-24,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-04-16,2019,Q2,4,16,Satisfactory,Satisfactory,20922,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-26,2019,Q2,April,26,19594
2019-04-24,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-04-16,2019,Q2,4,16,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-26,2019,Q2,April,26,0
2019-04-24,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044310,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-04-16,2019,Q2,4,16,Satisfactory,Satisfactory,18406,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-26,2019,Q2,April,26,17979
2019-04-24,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep or goats meat and sheep or goats meat products,2069099,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-04-16,2019,Q2,4,16,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-26,2019,Q2,April,26,0
2019-04-24,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-04-16,2019,Q2,4,16,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-04-26,2019,Q2,April,26,0
