DateOfArrivalAtBIP,BorderInspectionPost,EntryBIPCountry,ConsigneeCountry,ImporterCountry,CountryofOrigin,CommodityGroup,CommodityCode,Species,Temperature,TranshipmentBIPCountry,TranshipmentBIP,TranshipmentTo3rdCountry,To3rdCountry,TransitExitBIP,ForReImport,ForInternalMarket,DateofDeclaration,YearofDeclaration,QuarterofDeclaration,MonthofDeclaration,DayofDeclaration,DocumentaryCheck,IdentityCheck,TotalGrossWeightKg,PhysicalCheck,LaboratoryTestsPerformed,LaboratoryTestsMotivation,LaboratoryTestConclusion,LaboratoryTestTranslation,AcceptableforInternal Market,Notacceptable,RefusalReasonCodeList,DateofDecision,YearofDecision,QuarterofDecision,MonthofDecision,DayofDecision,TotalNetWeightkg
2019-08-19,Heathrow,United Kingdom,United Kingdom,United Kingdom,Australia,Bovine meat and bovine meat products,20130,Bos Taurus,Chilled,-,/,-,-,/,No,Human Consumption,2019-08-23,2019,Q3,8,23,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-24,2019,Q3,August,24,0
2019-08-19,Heathrow,United Kingdom,United Kingdom,United Kingdom,Australia,Bovine meat and bovine meat products,20120,Bos Taurus,Chilled,-,/,-,-,/,No,Human Consumption,2019-08-23,2019,Q3,8,23,Satisfactory,Satisfactory,2071,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-24,2019,Q3,August,24,1937
2019-08-19,Heathrow,United Kingdom,United Kingdom,United Kingdom,Australia,Bovine meat and bovine meat products,20130,Bos Taurus,Chilled,-,/,-,-,/,No,Human Consumption,2019-08-23,2019,Q3,8,23,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-24,2019,Q3,August,24,0
2019-08-22,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Miscellaneous edible preparations,21039090,Stolephorus Spp,Ambient,-,/,-,-,/,No,Human Consumption,2019-08-16,2019,Q3,8,16,Satisfactory,Satisfactory,4044,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-28,2019,Q3,August,28,3679
2019-08-29,London Gateway,United Kingdom,United Kingdom,United Kingdom,Mexico,Animal feed,42050090,Artiodactyla - Suidae,Ambient,-,/,-,-,/,No,Animal Feedingstuff,2019-08-29,2019,Q3,8,29,-,-,6540,-,-,-,-,-,-,-,-,,2019,Q3,August,29,5054
2019-08-29,London Gateway,United Kingdom,United Kingdom,United Kingdom,Mexico,Animal feed,42050090,Artiodactyla - Suidae,Ambient,-,/,-,-,/,No,Animal Feedingstuff,2019-08-29,2019,Q3,8,29,-,-,7140,-,-,-,-,-,-,-,-,,2019,Q3,August,29,5654
2019-08-27,Manchester,United Kingdom,United Kingdom,United Kingdom,United States,Semen,5111000,Bos Taurus,-,-,/,-,-,/,No,Other,2019-08-23,2019,Q3,8,23,Satisfactory,Satisfactory,286,Not Done,No,-,-,-,Other,-,-,2019-08-27,2019,Q3,August,27,7
2019-08-23,Manchester,United Kingdom,United Kingdom,United Kingdom,United States,Semen,5111000,Bos Taurus,-,-,/,-,-,/,No,Other,2019-08-20,2019,Q3,8,20,Satisfactory,Satisfactory,408,Not Done,No,-,-,-,Other,-,-,2019-08-23,2019,Q3,August,23,10
2019-08-12,Heathrow,United Kingdom,United Kingdom,United Kingdom,Canada,Fishery products,3063210,Homarus Americanus,Chilled,-,/,-,-,/,No,Human Consumption,2019-08-11,2019,Q3,8,11,Satisfactory,Satisfactory,1020,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-12,2019,Q3,August,12,816
2019-08-08,London Gateway,United Kingdom,United Kingdom,United Kingdom,Peru,Fishery products,3079200,Argopecten Purpuratus,Frozen,-,/,-,-,/,No,Human Consumption,2019-08-01,2019,Q3,8,1,Satisfactory,Satisfactory,5985,Satisfactory,No,-,-,-,Human Consumption,-,-,2019-08-09,2019,Q3,August,9,4620
2019-08-25,London Gateway,United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044290,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-08-22,2019,Q3,8,22,Satisfactory,Satisfactory,11995,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-28,2019,Q3,August,28,11149
2019-08-23,London Gateway,United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044310,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-08-08,2019,Q3,8,8,Satisfactory,Satisfactory,16694,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-24,2019,Q3,August,24,16071
2019-08-24,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044250,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-08-12,2019,Q3,8,12,Satisfactory,Satisfactory,15370,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-27,2019,Q3,August,27,14860
2019-08-24,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044250,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-08-12,2019,Q3,8,12,Satisfactory,Satisfactory,15275,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-27,2019,Q3,August,27,14734
2019-08-27,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-08-12,2019,Q3,8,12,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-29,2019,Q3,August,29,0
2019-08-27,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-08-12,2019,Q3,8,12,Satisfactory,Satisfactory,12667,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-29,2019,Q3,August,29,11901
2019-08-14,Heathrow,United Kingdom,Germany,Germany,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-08-13,2019,Q3,8,13,Satisfactory,Satisfactory,2146,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-14,2019,Q3,August,14,1983
2019-08-14,Heathrow,United Kingdom,Germany,Germany,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-08-13,2019,Q3,8,13,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-14,2019,Q3,August,14,0
2019-08-28,London Gateway,United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044310,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-08-21,2019,Q3,8,21,Satisfactory,Satisfactory,15658,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-29,2019,Q3,August,29,15095
2019-08-28,London Gateway,United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep or goats meat and sheep or goats meat products,2069099,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-08-21,2019,Q3,8,21,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-29,2019,Q3,August,29,0
2019-09-01,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-08-20,2019,Q3,8,20,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-09-02,2019,Q3,September,2,0
2019-09-01,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-08-20,2019,Q3,8,20,Satisfactory,Satisfactory,12654,Not Done,No,-,-,-,Human Consumption,-,-,2019-09-02,2019,Q3,September,2,11947
2019-09-01,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044250,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-08-20,2019,Q3,8,20,Satisfactory,Satisfactory,15543,Not Done,No,-,-,-,Human Consumption,-,-,2019-09-02,2019,Q3,September,2,15028
2019-09-05,London Gateway,United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044310,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-08-20,2019,Q3,8,20,Satisfactory,Satisfactory,24162,Not Done,No,-,-,-,Human Consumption,-,-,2019-09-06,2019,Q3,September,6,23149
2019-09-06,"Tilbury, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-08-20,2019,Q3,8,20,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-09-09,2019,Q3,September,9,0
2019-09-06,"Tilbury, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-08-20,2019,Q3,8,20,Satisfactory,Satisfactory,12156,Not Done,No,-,-,-,Human Consumption,-,-,2019-09-09,2019,Q3,September,9,11457
2019-08-26,Heathrow,United Kingdom,Netherlands,Netherlands,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-08-26,2019,Q3,8,26,Satisfactory,Satisfactory,1359,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-27,2019,Q3,August,27,1245
2019-08-26,Heathrow,United Kingdom,Netherlands,Netherlands,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-08-26,2019,Q3,8,26,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-27,2019,Q3,August,27,0
2019-08-25,Heathrow,United Kingdom,Netherlands,Netherlands,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-08-26,2019,Q3,8,26,Satisfactory,Satisfactory,2165,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-27,2019,Q3,August,27,2054
2019-08-26,Heathrow,United Kingdom,Germany,Germany,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-08-26,2019,Q3,8,26,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-27,2019,Q3,August,27,0
2019-08-26,Heathrow,United Kingdom,Germany,Germany,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-08-26,2019,Q3,8,26,Satisfactory,Satisfactory,1645,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-27,2019,Q3,August,27,1525
2019-08-27,Heathrow,United Kingdom,Netherlands,Netherlands,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-08-27,2019,Q3,8,27,Satisfactory,Satisfactory,1250,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-27,2019,Q3,August,27,1192
2019-09-06,London Gateway,United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-08-30,2019,Q3,8,30,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-09-09,2019,Q3,September,9,0
2019-09-06,London Gateway,United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-08-30,2019,Q3,8,30,Satisfactory,Satisfactory,8948,Not Done,No,-,-,-,Human Consumption,-,-,2019-09-09,2019,Q3,September,9,8455
2019-08-17,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Viet Nam,Fishery products,3046200,Pangasius Hypophthalmus,Frozen,-,/,-,-,/,No,Human Consumption,2019-08-12,2019,Q3,8,12,Satisfactory,Satisfactory,20700,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-20,2019,Q3,August,20,16200
2019-08-28,Manchester,United Kingdom,United Kingdom,United Kingdom,Viet Nam,Fishery products,16041991,Pangasius Spp,Frozen,-,/,-,-,/,No,Human Consumption,2019-08-28,2019,Q3,8,28,Satisfactory,Satisfactory,4350,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-29,2019,Q3,August,29,3000
2019-08-29,Manchester,United Kingdom,United Kingdom,United Kingdom,Viet Nam,Fishery products,16041991,Pangasius Spp,Frozen,-,/,-,-,/,No,Human Consumption,2019-08-28,2019,Q3,8,28,Satisfactory,Satisfactory,4350,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-29,2019,Q3,August,29,3000
2019-09-07,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Viet Nam,Fishery products,3046200,Pangasius Hypophthalmus,Frozen,-,/,-,-,/,No,Human Consumption,2019-08-29,2019,Q3,8,29,Satisfactory,Satisfactory,22260,Not Done,No,-,-,-,Human Consumption,-,-,2019-09-09,2019,Q3,September,9,16800
2019-08-16,London Gateway,United Kingdom,United Kingdom,United Kingdom,Brazil,Bovine meat and bovine meat products,20230,Bos Taurus,Frozen,-,/,-,-,/,No,Human Consumption,2019-08-08,2019,Q3,8,8,Satisfactory,Satisfactory,8299,Satisfactory,No,-,-,-,Human Consumption,-,-,2019-08-22,2019,Q3,August,22,7898
2019-08-22,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Viet Nam,Fishery products,16052900,Litopenaeus Vannamei,Frozen,-,/,-,-,/,No,Human Consumption,2019-08-20,2019,Q3,8,20,Satisfactory,Satisfactory,10272,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-24,2019,Q3,August,24,7680
2019-08-08,London Gateway,United Kingdom,Germany,Germany,Chile,Poultry meat and poultry meat products,20714,Gallus Gallus,Frozen,-,/,-,-,/,No,Human Consumption,2019-08-01,2019,Q3,8,1,Satisfactory,Satisfactory,25456,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-09,2019,Q3,August,9,24000
2019-08-08,London Gateway,United Kingdom,Germany,Germany,Chile,Poultry meat and poultry meat products,20714,Gallus Gallus,Frozen,-,/,-,-,/,No,Human Consumption,2019-08-01,2019,Q3,8,1,Satisfactory,Satisfactory,25456,Satisfactory,No,-,-,-,Human Consumption,-,-,2019-08-09,2019,Q3,August,9,24000
2019-08-15,London Gateway,United Kingdom,United Kingdom,United Kingdom,Chile,Poultry meat and poultry meat products,20714,Gallus Gallus,Frozen,-,/,-,-,/,No,Human Consumption,2019-08-07,2019,Q3,8,7,Satisfactory,Satisfactory,25200,Satisfactory,No,-,-,-,Human Consumption,-,-,2019-08-16,2019,Q3,August,16,24000
2019-08-22,London Gateway,United Kingdom,Germany,Germany,Chile,Poultry meat and poultry meat products,20714,Gallus Gallus,Frozen,-,/,-,-,/,No,Human Consumption,2019-08-20,2019,Q3,8,20,Satisfactory,Satisfactory,25200,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-27,2019,Q3,August,27,24000
2019-08-22,London Gateway,United Kingdom,Germany,Germany,Chile,Poultry meat and poultry meat products,20714,Gallus Gallus,Frozen,-,/,-,-,/,No,Human Consumption,2019-08-20,2019,Q3,8,20,Satisfactory,Satisfactory,25046,Satisfactory,No,-,-,-,Human Consumption,-,-,2019-08-23,2019,Q3,August,23,23990
2019-08-22,London Gateway,United Kingdom,Germany,Germany,Chile,Poultry meat and poultry meat products,20714,Gallus Gallus,Frozen,-,/,-,-,/,No,Human Consumption,2019-08-20,2019,Q3,8,20,Satisfactory,Satisfactory,25060,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-23,2019,Q3,August,23,24000
2019-08-22,London Gateway,United Kingdom,Germany,Germany,Chile,Poultry meat and poultry meat products,20714,Gallus Gallus,Frozen,-,/,-,-,/,No,Human Consumption,2019-08-20,2019,Q3,8,20,Satisfactory,Satisfactory,20100,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-23,2019,Q3,August,23,18870
2019-08-29,London Gateway,United Kingdom,United Kingdom,United Kingdom,Chile,Poultry meat and poultry meat products,20714,Gallus Gallus,Frozen,-,/,-,-,/,No,Human Consumption,2019-08-29,2019,Q3,8,29,Satisfactory,Satisfactory,25200,Satisfactory,No,-,-,-,Human Consumption,-,-,2019-09-03,2019,Q3,September,3,24000
2019-08-25,Heathrow,United Kingdom,United Kingdom,United Kingdom,Chile,Bovine meat and bovine meat products,20120,Bos Taurus,Chilled,-,/,-,-,/,No,Human Consumption,2019-08-24,2019,Q3,8,24,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-26,2019,Q3,August,26,0
2019-08-25,Heathrow,United Kingdom,United Kingdom,United Kingdom,Chile,Bovine meat and bovine meat products,20130,Bos Taurus,Chilled,-,/,-,-,/,No,Human Consumption,2019-08-24,2019,Q3,8,24,Satisfactory,Satisfactory,4106,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-26,2019,Q3,August,26,3529
2019-08-05,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,India,Animal feed,230910,Otra,Ambient,-,/,-,-,/,No,Animal Feedingstuff,2019-08-06,2019,Q3,8,6,Satisfactory,Satisfactory,4550,Not Done,No,-,-,-,Animal Feedingstuff,-,-,2019-08-08,2019,Q3,August,8,3559
2019-08-12,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,India,Animal feed,230910,/,Ambient,-,/,-,-,/,No,Animal Feedingstuff,2019-08-07,2019,Q3,8,7,Satisfactory,Satisfactory,11939,Not Done,No,-,-,-,Animal Feedingstuff,-,-,2019-08-16,2019,Q3,August,16,10483
2019-08-26,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,India,Animal feed,230910,/,Ambient,-,/,-,-,/,No,Animal Feedingstuff,2019-08-23,2019,Q3,8,23,Satisfactory,Satisfactory,11939,Not Done,No,-,-,-,Animal Feedingstuff,-,-,2019-08-30,2019,Q3,August,30,10483
2019-08-30,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,India,Animal feed,230910,Ungulates,Ambient,-,/,-,-,/,No,Animal Feedingstuff,2019-08-27,2019,Q3,8,27,Satisfactory,Satisfactory,16212,Not Done,No,-,-,-,Animal Feedingstuff,-,-,2019-09-03,2019,Q3,September,3,11876
2019-08-02,London Gateway,United Kingdom,United Kingdom,United Kingdom,Brazil,Poultry meat and poultry meat products,2109939,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2019-08-01,2019,Q3,8,1,Satisfactory,Satisfactory,26420,Satisfactory,Yes,Suspicion,Satisfactory,Salmonella spp.,Human Consumption,-,-,2019-08-13,2019,Q3,August,13,25005
2019-08-02,London Gateway,United Kingdom,United Kingdom,United Kingdom,Brazil,Poultry meat and poultry meat products,2109939,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2019-08-01,2019,Q3,8,1,Satisfactory,Satisfactory,26400,Satisfactory,No,-,-,-,Human Consumption,-,-,2019-08-07,2019,Q3,August,7,25005
2019-08-02,London Gateway,United Kingdom,United Kingdom,United Kingdom,Brazil,Poultry meat and poultry meat products,2109939,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2019-08-01,2019,Q3,8,1,Satisfactory,Satisfactory,26289,Satisfactory,No,-,-,-,Human Consumption,-,-,2019-08-06,2019,Q3,August,6,25005
2019-08-02,London Gateway,United Kingdom,United Kingdom,United Kingdom,Brazil,Poultry meat and poultry meat products,2109939,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2019-08-01,2019,Q3,8,1,Satisfactory,Satisfactory,26289,Satisfactory,No,-,-,-,Human Consumption,-,-,2019-08-05,2019,Q3,August,5,25005
2019-08-09,London Gateway,United Kingdom,United Kingdom,United Kingdom,Brazil,Poultry meat and poultry meat products,2109939,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2019-08-05,2019,Q3,8,5,Satisfactory,Satisfactory,26289,Satisfactory,Yes,Suspicion,Satisfactory,Salmonella spp.,Human Consumption,-,-,2019-08-17,2019,Q3,August,17,25005
2019-08-09,London Gateway,United Kingdom,United Kingdom,United Kingdom,Brazil,Poultry meat and poultry meat products,2109939,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2019-08-06,2019,Q3,8,6,Satisfactory,Satisfactory,26289,Satisfactory,No,-,-,-,Human Consumption,-,-,2019-08-12,2019,Q3,August,12,25005
2019-08-16,London Gateway,United Kingdom,United Kingdom,United Kingdom,Brazil,Poultry meat and poultry meat products,2109939,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2019-08-13,2019,Q3,8,13,Satisfactory,Satisfactory,26289,Satisfactory,Yes,Suspicion,Satisfactory,Salmonella spp.,Human Consumption,-,-,2019-08-27,2019,Q3,August,27,25005
2019-08-16,London Gateway,United Kingdom,United Kingdom,United Kingdom,Brazil,Poultry meat and poultry meat products,2109939,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2019-08-09,2019,Q3,8,9,Satisfactory,Satisfactory,26289,Satisfactory,Yes,Suspicion,Satisfactory,Salmonella spp.,Human Consumption,-,-,2019-08-28,2019,Q3,August,28,25005
2019-08-16,London Gateway,United Kingdom,United Kingdom,United Kingdom,Brazil,Poultry meat and poultry meat products,2109939,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2019-08-12,2019,Q3,8,12,Satisfactory,Satisfactory,26289,Satisfactory,No,-,-,-,Human Consumption,-,-,2019-08-20,2019,Q3,August,20,25005
2019-08-16,London Gateway,United Kingdom,United Kingdom,United Kingdom,Brazil,Poultry meat and poultry meat products,2109939,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2019-08-12,2019,Q3,8,12,Satisfactory,Satisfactory,26289,Satisfactory,No,-,-,-,Human Consumption,-,-,2019-08-19,2019,Q3,August,19,25005
2019-08-23,London Gateway,United Kingdom,United Kingdom,United Kingdom,Brazil,Poultry meat and poultry meat products,2109939,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2019-08-19,2019,Q3,8,19,Satisfactory,Satisfactory,26289,Satisfactory,No,-,-,-,Human Consumption,-,-,2019-08-28,2019,Q3,August,28,25005
2019-08-23,London Gateway,United Kingdom,United Kingdom,United Kingdom,Brazil,Poultry meat and poultry meat products,2109939,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2019-08-19,2019,Q3,8,19,Satisfactory,Satisfactory,26289,Satisfactory,No,-,-,-,Human Consumption,-,-,2019-08-28,2019,Q3,August,28,25005
2019-08-30,London Gateway,United Kingdom,United Kingdom,United Kingdom,Brazil,Poultry meat and poultry meat products,2109939,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2019-08-22,2019,Q3,8,22,Satisfactory,Satisfactory,26289,Satisfactory,No,-,-,-,Human Consumption,-,-,2019-09-03,2019,Q3,September,3,25005
2019-08-30,London Gateway,United Kingdom,United Kingdom,United Kingdom,Brazil,Poultry meat and poultry meat products,2109939,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2019-08-22,2019,Q3,8,22,Satisfactory,Satisfactory,26289,Satisfactory,No,-,-,-,Human Consumption,-,-,2019-09-03,2019,Q3,September,3,25005
