YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,ConsignorCountry,EntryBIPcountryISOcode,BorderInspectionPost,ConsigneeCountry,ImporterCountry,CountryOfOrigin,CountryFromWhereConsigned,DeliveryISO,DeliveryType,ForRe_import,ForInternalMarket,GrossWeight_Kg,TotalNetWeight_Kg,TransshipmentExitBIPcountryISOcode,ExitBIPcountryTransit,DocumentaryCheck,IdentityCheck,PhysicalCheck,LaboratoryTests1,TestedFor,Results1,AcceptableForTranshipment,TranshipmentBIP,TranshipmentEU_BIP,TranshipmentUnitNumber,TransitTo3rdCountry,TransitExitBIP,TracesUnitNumber,AcceptableForInternalMarket,AcceptableForSpecificWarehouseProcedure_Article12.4and13,NotAcceptable,RefusalReasons,DateOfSignature,YearOfDecision,QuarterOfDecision,MonthOfDecision,DayOfDecision,LaboratoryTests2,Commodity,Commodity_List,Species,Species_List,CountryOfDestination,Motivation,LaboratoryTests3,SampleDate,Results2,SampleCount,LaboratoryTestConclusion,ReleasedDate
2017,Q1,1,6,TH,GB,Liverpool,GB,GB,TH,Thailand,GB,CVEDP,No,Animal Feedingstuff,16342.89,11688.72,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-02-09,2017,Q1,2,9,-,00230910,230910|230910,Pesca,Aves|Pesca,United Kingdom,-,-,,-,-,-,
2017,Q1,1,6,TH,GB,Liverpool,GB,GB,TH,Thailand,GB,CVEDP,No,Animal Feedingstuff,14232.6,11007.36,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-02-10,2017,Q1,2,10,-,00230910,230910|230910,Aves,Aves|Pesca,United Kingdom,-,-,,-,-,-,
2017,Q1,1,6,TH,GB,Liverpool,GB,GB,TH,Thailand,GB,CVEDP,No,Animal Feedingstuff,14232.6,11007.36,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-02-10,2017,Q1,2,10,-,00230910,230910|230910,Pesca,Aves|Pesca,United Kingdom,-,-,,-,-,-,
2017,Q1,1,6,TH,GB,Liverpool,GB,GB,TH,Thailand,GB,CVEDP,No,Animal Feedingstuff,9844.5,6588,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-02-10,2017,Q1,2,10,-,00230910,230910|230910,Aves,Aves|Pesca,United Kingdom,-,-,,-,-,-,
2017,Q1,1,6,TH,GB,Liverpool,GB,GB,TH,Thailand,GB,CVEDP,No,Animal Feedingstuff,9844.5,6588,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-02-10,2017,Q1,2,10,-,00230910,230910|230910,Pesca,Aves|Pesca,United Kingdom,-,-,,-,-,-,
2017,Q1,1,6,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,17400,16000,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-02-03,2017,Q1,2,3,-,00160232,00160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q1,1,9,TH,GB,Southampton P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,21625.12,19360,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-02-01,2017,Q1,2,1,-,00160232,00160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q1,1,9,TH,GB,Southampton P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,21625.12,19360,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-02-01,2017,Q1,2,1,-,00160232,00160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q1,1,9,CN,GB,Southampton P,GB,GB,CN,China,GB,CVEDP,No,Human Consumption,23500,18832.5,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-02-01,2017,Q1,2,1,-,03047110,03047110,Gadus Macrocephalus,Gadus Macrocephalus,United Kingdom,-,-,,-,-,-,
2017,Q1,1,9,CN,GB,Felixstowe P,GB,GB,CN,China,GB,CVEDP,No,Animal Feedingstuff,9520,8156.58,/,/,notsatisfactory,notsatisfactory,satisfactory,No,-,-,Not Acceptable,/,/,/,-,/,/,-,-,1. Re-Export,5. Id: Mis-Match With Documents,2017-02-03,2017,Q1,2,3,-,00230910,00230910,Ungulates,Ungulates,United Kingdom,-,-,,-,-,-,
2017,Q1,1,9,GB,GB,London Gateway,GB,GB,GB,United Arab Emirates,GB,CVEDP,Yes,-,18,17,/,/,notsatisfactory,notdone,notdone,No,-,-,Not Acceptable,/,/,/,-,/,/,-,-,2. Destruction,10. Other,2017-02-06,2017,Q1,2,6,-,03072100,03072100,Pecten Spp,Pecten Spp,United Kingdom,-,-,,-,-,-,
2017,Q1,1,9,NZ,GB,Southampton P,AT,AT,NZ,New Zealand,GB,CVEDP,No,Human Consumption,14202.02,13621.52,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-02-07,2017,Q1,2,7,-,02044250,02044250,Ovis Aries,Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q1,1,9,NZ,GB,Southampton P,AT,AT,NZ,New Zealand,GB,CVEDP,No,Human Consumption,13738.58,13280.98,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-02-09,2017,Q1,2,9,-,02044250,02044250|02044250,Ovis Aries,Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q1,1,10,NZ,GB,Felixstowe P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,19964.48,19067.2,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-02-06,2017,Q1,2,6,-,02069099,02069099,Ovis Aries,Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q1,1,10,NZ,GB,Felixstowe P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,21146.2,19738.02,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-02-06,2017,Q1,2,6,-,02042210,02042210|02042230|02042250|02042300,Ovis Aries,Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q1,1,10,NZ,GB,Felixstowe P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,21146.2,19738.02,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-02-06,2017,Q1,2,6,-,02042230,02042210|02042230|02042250|02042300,Ovis Aries,Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q1,1,10,NZ,GB,Felixstowe P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,21146.2,19738.02,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-02-06,2017,Q1,2,6,-,02042250,02042210|02042230|02042250|02042300,Ovis Aries,Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q1,1,10,NZ,GB,Felixstowe P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,21146.2,19738.02,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-02-06,2017,Q1,2,6,-,02042300,02042210|02042230|02042250|02042300,Ovis Aries,Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q1,1,10,NZ,GB,Felixstowe P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,13138.66,12356.18,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-02-06,2017,Q1,2,6,-,02042250,02042250|02042250,Ovis Aries,Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q1,1,10,NZ,GB,Felixstowe P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,9520.9,8809.84,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-02-06,2017,Q1,2,6,-,02042230,02042230|02042250,Ovis Aries,Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q1,1,10,NZ,GB,Felixstowe P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,9520.9,8809.84,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-02-06,2017,Q1,2,6,-,02042250,02042230|02042250,Ovis Aries,Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q1,1,10,NZ,GB,Felixstowe P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,23699.6,22299.1,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-02-06,2017,Q1,2,6,-,02042210,02042210|02042210|02042230|02042250|02042250|02042300|02042300,Ovis Aries,Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q1,1,10,NZ,GB,Felixstowe P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,23699.6,22299.1,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-02-06,2017,Q1,2,6,-,02042230,02042210|02042210|02042230|02042250|02042250|02042300|02042300,Ovis Aries,Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q1,1,10,NZ,GB,Felixstowe P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,23699.6,22299.1,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-02-06,2017,Q1,2,6,-,02042250,02042210|02042210|02042230|02042250|02042250|02042300|02042300,Ovis Aries,Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q1,1,10,NZ,GB,Felixstowe P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,23699.6,22299.1,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-02-06,2017,Q1,2,6,-,02042300,02042210|02042210|02042230|02042250|02042250|02042300|02042300,Ovis Aries,Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q1,1,10,NZ,GB,Felixstowe P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,24443.22,23046.42,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-02-06,2017,Q1,2,6,-,02042250,02042250,Ovis Aries,Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q1,1,10,NZ,GB,Felixstowe P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,15008.44,14502.28,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-02-06,2017,Q1,2,6,-,02044390,02044390,Ovis Aries,Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q1,1,10,NZ,GB,Felixstowe P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,22856.32,21502.12,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-02-06,2017,Q1,2,6,-,02042210,02042210|02042230|02042250|02042250|02042300|02042300,Ovis Aries,Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q1,1,10,NZ,GB,Felixstowe P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,22856.32,21502.12,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-02-06,2017,Q1,2,6,-,02042230,02042210|02042230|02042250|02042250|02042300|02042300,Ovis Aries,Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q1,1,10,NZ,GB,Felixstowe P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,22856.32,21502.12,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-02-06,2017,Q1,2,6,-,02042250,02042210|02042230|02042250|02042250|02042300|02042300,Ovis Aries,Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q1,1,10,NZ,GB,Felixstowe P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,22856.32,21502.12,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-02-06,2017,Q1,2,6,-,02042300,02042210|02042230|02042250|02042250|02042300|02042300,Ovis Aries,Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q1,1,10,NZ,GB,Felixstowe P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,13452.66,12894.5,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-02-06,2017,Q1,2,6,-,02044250,02044250|02044250,Ovis Aries,Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q1,1,10,NZ,GB,Southampton P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,15345.6,15014.4,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-02-10,2017,Q1,2,10,-,02044310,02044310,Ovis Aries,Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q1,1,10,NZ,GB,Southampton P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,16251.3,15912,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-02-17,2017,Q1,2,17,-,02044310,02044310,Ovis Aries,Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q1,1,10,NZ,GB,Southampton P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,20142.78,19665.6,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-02-17,2017,Q1,2,17,-,02069099,02069099|02069099,Ovis Aries,Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q1,1,10,NZ,GB,Felixstowe P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,13877.86,13277.56,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-02-06,2017,Q1,2,6,-,02044390,02044390,Ovis Aries,Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q1,1,10,NZ,GB,Felixstowe P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,15301.3,14731.86,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-02-06,2017,Q1,2,6,-,02044390,02044390|02044390,Ovis Aries,Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q1,1,10,NZ,GB,Felixstowe P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,12113.78,11436.88,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-02-06,2017,Q1,2,6,-,02042210,02042210|02042230|02042250|02042250|02042300,Ovis Aries,Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q1,1,10,NZ,GB,Felixstowe P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,12113.78,11436.88,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-02-06,2017,Q1,2,6,-,02042230,02042210|02042230|02042250|02042250|02042300,Ovis Aries,Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q1,1,10,NZ,GB,Felixstowe P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,12113.78,11436.88,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-02-06,2017,Q1,2,6,-,02042250,02042210|02042230|02042250|02042250|02042300,Ovis Aries,Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q1,1,10,NZ,GB,Felixstowe P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,12113.78,11436.88,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-02-06,2017,Q1,2,6,-,02042300,02042210|02042230|02042250|02042250|02042300,Ovis Aries,Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q1,1,10,NZ,GB,Felixstowe P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,17346.1,17346.1,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-02-06,2017,Q1,2,6,-,02043000,02043000,Ovis Aries,Ovis Aries,United Kingdom,-,-,,-,-,-,
