YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,ConsignorCountry,EntryBIPcountryISOcode,BorderInspectionPost,ConsigneeCountry,ImporterCountry,CountryOfOrigin,CountryFromWhereConsigned,DeliveryISO,DeliveryType,ForRe_import,ForInternalMarket,GrossWeight_Kg,TotalNetWeight_Kg,TransshipmentExitBIPcountryISOcode,ExitBIPcountryTransit,DocumentaryCheck,IdentityCheck,PhysicalCheck,LaboratoryTests1,TestedFor,Results1,AcceptableForTranshipment,TranshipmentBIP,TranshipmentEU_BIP,TranshipmentUnitNumber,TransitTo3rdCountry,TransitExitBIP,TracesUnitNumber,AcceptableForInternalMarket,AcceptableForSpecificWarehouseProcedure_Article12.4and13,NotAcceptable,RefusalReasons,DateOfSignature,YearOfDecision,QuarterOfDecision,MonthOfDecision,DayOfDecision,Commodity,Commodity_List,Species,Species_List,LaboratoryTests2
2018,Q2,4,11,RU,GB,"Grimsby-Immingham, P",GB,GB,RU,Russian Federation,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-18,2018,Q2,4,18,3047200,03047190|03047200,Gadus (Melanogrammus) Aeglefinus,Gadus (Melanogrammus) Aeglefinus|Gadus Morhua,-
2018,Q2,4,11,RU,GB,"Grimsby-Immingham, P",GB,GB,RU,Russian Federation,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-19,2018,Q2,4,19,3047190,03047190|03047200,Gadus Morhua,Gadus (Melanogrammus) Aeglefinus|Gadus Morhua,-
2018,Q2,4,11,RU,GB,"Grimsby-Immingham, P",GB,GB,RU,Russian Federation,GB,CVEDP,No,Human Consumption,20901,19230,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-19,2018,Q2,4,19,3047200,03047190|03047200,Gadus (Melanogrammus) Aeglefinus,Gadus (Melanogrammus) Aeglefinus|Gadus Morhua,-
2018,Q2,4,20,RU,GB,"Grimsby-Immingham, P",GB,GB,RU,Russian Federation,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-24,2018,Q2,4,24,3047190,03047190|03047200,Gadus Morhua,Gadus (Melanogrammus) Aeglefinus|Gadus Morhua,-
2018,Q2,4,20,RU,GB,"Grimsby-Immingham, P",GB,GB,RU,Russian Federation,GB,CVEDP,No,Human Consumption,20386,18744,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-24,2018,Q2,4,24,3047200,03047190|03047200,Gadus (Melanogrammus) Aeglefinus,Gadus (Melanogrammus) Aeglefinus|Gadus Morhua,-
2018,Q2,4,11,RU,GB,"Grimsby-Immingham, P",NL,NL,RU,Russian Federation,GB,CVEDP,No,Human Consumption,78607,76670,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-17,2018,Q2,4,17,3036310,3036310,Gadus Morhua,Gadus Morhua,-
2018,Q1,3,26,US,GB,"Southampton, P",GB,GB,US,United States,GB,CVEDP,No,Human Consumption,56522,43861,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-03,2018,Q2,4,3,16041100,16041100,Onchorhynchus Gorbusha,Onchorhynchus Gorbusha,-
2018,Q2,4,13,PH,GB,"Felixstowe, P",GB,GB,PH,Philippines,GB,CVEDP,No,Human Consumption,20160,19152,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-16,2018,Q2,4,16,16041319,16041319,Sardinella Spp,Sardinella Spp,-
2018,Q1,3,30,AU,GB,Heathrow,GB,GB,AU,Australia,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-06,2018,Q2,4,6,20130,20130,Bos Taurus,Bos Taurus,Cadmium Cd
2018,Q1,3,30,AU,GB,Heathrow,GB,GB,AU,Australia,GB,CVEDP,No,Human Consumption,960,901,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-06,2018,Q2,4,6,20130,20130,Bos Taurus,Bos Taurus,Lead Pb
2018,Q1,3,30,AU,GB,Heathrow,GB,GB,AU,Australia,GB,CVEDP,No,Human Consumption,3921,3720,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-06,2018,Q2,4,6,20120,020120|020130,Bos Taurus,Bos Taurus,-
2018,Q1,3,30,AU,GB,Heathrow,GB,GB,AU,Australia,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-06,2018,Q2,4,6,20130,020120|020130,Bos Taurus,Bos Taurus,-
2018,Q2,4,16,AU,GB,Heathrow,GB,GB,AU,Australia,GB,CVEDP,No,Human Consumption,4806,4537,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-17,2018,Q2,4,17,20120,020120|020130,Bos Taurus,Bos Taurus,-
2018,Q2,4,16,AU,GB,Heathrow,GB,GB,AU,Australia,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-17,2018,Q2,4,17,20130,020120|020130,Bos Taurus,Bos Taurus,-
2018,Q2,4,16,AU,GB,Heathrow,GB,GB,AU,Australia,GB,CVEDP,No,Human Consumption,147,137,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-17,2018,Q2,4,17,20130,20130,Bos Taurus,Bos Taurus,-
2018,Q2,4,11,TH,GB,"Southampton, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,2696,2453,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-11,2018,Q2,4,11,21039090,21039090,Stolephorus Spp,Stolephorus Spp,-
2018,Q1,3,29,TH,GB,Liverpool,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,2696,2453,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-20,2018,Q2,4,20,21039090,21039090,Stolephorus Spp,Stolephorus Spp,-
2018,Q2,4,3,IN,GB,"Felixstowe, P",GB,GB,IN,India,GB,CVEDP,No,Human Consumption,22000,16000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-11,2018,Q2,4,11,3074338,3074338,Loligo Duvauceli,Loligo Duvauceli,-
2018,Q2,4,3,US,GB,Stansted,GB,GB,US,United States,GB,CVEDP,No,Technical Use,12,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Technical Use,-,-,-,2018-04-03,2018,Q2,4,3,30029090,30029090,Otra Mammalia,Otra Mammalia,-
2018,Q2,4,9,US,GB,Manchester,GB,GB,US,United States,GB,CVEDP,No,Other,408,10,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Other,-,-,-,2018-04-11,2018,Q2,4,11,5111000,5111000,Bos Taurus,Bos Taurus,-
2018,Q2,4,4,US,GB,Manchester,GB,GB,US,United States,GB,CVEDP,No,Other,408,10,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Other,-,-,-,2018-04-09,2018,Q2,4,9,5111000,5111000,Bos Taurus,Bos Taurus,-
2018,Q2,4,6,CN,GB,Stansted,GB,GB,CN,China,GB,CVEDP,No,Technical Use,1,1,/,/,Not satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Technical Use,-,2. Destruction,1. Absence/Invalid Certificate,2018-04-06,2018,Q2,4,6,15180091,15180091,Pesca,Pesca,-
2018,Q2,4,30,GH,GB,Heathrow,/,/,GH,Ghana,/,CVEDP,No,-,1857,1857,/,/,Satisfactory,/,Not Done,No,-,-,-,/,-,/,United States,/,/,-,-,-,-,2018-04-30,2018,Q2,4,30,3054980,3054980,Otra Pesca,Otra Pesca,-
2018,Q1,2,22,NZ,GB,"Felixstowe, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,7781,7446,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-01,2018,Q2,4,1,20130,20130,Bos Taurus,Bos Taurus,-
2018,Q1,3,22,NZ,GB,"Felixstowe, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,21759,20250,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-01,2018,Q2,4,1,2042250,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q1,3,22,NZ,GB,"Felixstowe, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-01,2018,Q2,4,1,2042300,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q1,3,22,NZ,GB,"Felixstowe, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,23645,22086,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-03,2018,Q2,4,3,2042250,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q1,3,22,NZ,GB,"Felixstowe, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-03,2018,Q2,4,3,2042300,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q1,3,22,NZ,GB,London Gateway,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-09,2018,Q2,4,9,2044310,02044310|02069099,Ovis Aries,Ovis Aries,-
2018,Q1,3,22,NZ,GB,London Gateway,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,17358,16884,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-09,2018,Q2,4,9,2069099,02044310|02069099,Ovis Aries,Ovis Aries,-
2018,Q1,3,28,NZ,GB,"Felixstowe, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-03,2018,Q2,4,3,2042210,02042210|02042250|02042290|02042300,Ovis Aries,Ovis Aries,-
2018,Q1,3,28,NZ,GB,"Felixstowe, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,21493,20158,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-03,2018,Q2,4,3,2042250,02042210|02042250|02042290|02042300,Ovis Aries,Ovis Aries,-
2018,Q1,3,28,NZ,GB,"Felixstowe, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-03,2018,Q2,4,3,2042290,02042210|02042250|02042290|02042300,Ovis Aries,Ovis Aries,-
2018,Q1,3,28,NZ,GB,"Felixstowe, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-03,2018,Q2,4,3,2042300,02042210|02042250|02042290|02042300,Ovis Aries,Ovis Aries,-
2018,Q1,3,15,NZ,GB,"Felixstowe, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-03,2018,Q2,4,3,2042210,02042210|02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q1,3,15,NZ,GB,"Felixstowe, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-03,2018,Q2,4,3,2042230,02042210|02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q1,3,15,NZ,GB,"Felixstowe, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-03,2018,Q2,4,3,2042250,02042210|02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q1,3,15,NZ,GB,"Felixstowe, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,22448,20953,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-03,2018,Q2,4,3,2042300,02042210|02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q1,3,15,NZ,GB,"Felixstowe, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,22457,20914,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-01,2018,Q2,4,1,2042250,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q1,3,15,NZ,GB,"Felixstowe, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-01,2018,Q2,4,1,2042300,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q2,4,5,NZ,GB,"Tilbury, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,23433,22712,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-12,2018,Q2,4,12,2044290,02044290|02044310,Ovis Aries,Ovis Aries,-
2018,Q2,4,5,NZ,GB,"Tilbury, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-12,2018,Q2,4,12,2044310,02044290|02044310,Ovis Aries,Ovis Aries,-
2018,Q2,4,5,NZ,GB,"Tilbury, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-11,2018,Q2,4,11,2042230,02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q2,4,5,NZ,GB,"Tilbury, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,22301,20881,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-11,2018,Q2,4,11,2042250,02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q2,4,5,NZ,GB,"Tilbury, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-11,2018,Q2,4,11,2042300,02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q2,4,5,NZ,GB,"Tilbury, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-10,2018,Q2,4,10,2042230,02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q2,4,5,NZ,GB,"Tilbury, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-10,2018,Q2,4,10,2042250,02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q2,4,5,NZ,GB,"Tilbury, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,22564,21071,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-10,2018,Q2,4,10,2042300,02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q2,4,5,NZ,GB,"Tilbury, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-10,2018,Q2,4,10,2042230,02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q2,4,5,NZ,GB,"Tilbury, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-10,2018,Q2,4,10,2042250,02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q2,4,5,NZ,GB,"Tilbury, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,23490,22053,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-10,2018,Q2,4,10,2042300,02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q2,4,5,NZ,GB,"Tilbury, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-11,2018,Q2,4,11,2044230,02044230|02044250|02044290|02044310,Ovis Aries,Ovis Aries,-
2018,Q2,4,5,NZ,GB,"Tilbury, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-11,2018,Q2,4,11,2044250,02044230|02044250|02044290|02044310,Ovis Aries,Ovis Aries,-
2018,Q2,4,5,NZ,GB,"Tilbury, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-11,2018,Q2,4,11,2044290,02044230|02044250|02044290|02044310,Ovis Aries,Ovis Aries,-
2018,Q2,4,5,NZ,GB,"Tilbury, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,10032,9186,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-11,2018,Q2,4,11,2044310,02044230|02044250|02044290|02044310,Ovis Aries,Ovis Aries,-
2018,Q1,3,27,NZ,GB,"Felixstowe, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,13786,13176,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-09,2018,Q2,4,9,2044310,02044310|02044390,Ovis Aries,Ovis Aries,-
2018,Q1,3,27,NZ,GB,"Felixstowe, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-09,2018,Q2,4,9,2044390,02044310|02044390,Ovis Aries,Ovis Aries,-
2018,Q1,3,22,NZ,GB,"Felixstowe, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-09,2018,Q2,4,9,2042210,02042210|02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q1,3,22,NZ,GB,"Felixstowe, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-09,2018,Q2,4,9,2042230,02042210|02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q1,3,22,NZ,GB,"Felixstowe, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,23357,21900,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-09,2018,Q2,4,9,2042250,02042210|02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q1,3,22,NZ,GB,"Felixstowe, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-09,2018,Q2,4,9,2042300,02042210|02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q1,3,22,NZ,GB,"Felixstowe, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-09,2018,Q2,4,9,2042210,02042210|02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q1,3,22,NZ,GB,"Felixstowe, P",GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,22891,21347,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-04-09,2018,Q2,4,9,2042230,02042210|02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
